ArticleID,Journal,Volume,Issue,FirstPage,PubDate,CiteCount,LastPage,Year
3025,JPE,110,3,481,2002-06-01,191.0,507,2002
3026,JPE,110,3,609,2002-06-01,1.0,633,2002
3027,JPE,110,3,646,2002-06-01,46.0,671,2002
3028,JPE,110,3,634,2002-06-01,22.0,645,2002
3029,JPE,110,3,592,2002-06-01,55.0,608,2002
3030,JPE,110,3,672,2002-06-01,69.0,704,2002
3031,JPE,110,3,508,2002-06-01,73.0,534,2002
3032,JPE,110,4,771,2002-08-01,67.0,792,2002
3033,JPE,110,4,919,2002-08-01,48.0,946,2002
3034,JPE,110,4,793,2002-08-01,103.0,824,2002
3035,JPE,110,4,883,2002-08-01,19.0,899,2002
3036,JPE,110,4,730,2002-08-01,266.0,770,2002
3037,JPE,110,4,705,2002-08-01,220.0,729,2002
3038,JPE,110,4,900,2002-08-01,58.0,918,2002
3039,JPE,110,4,854,2002-08-01,64.0,882,2002
3040,JPE,110,4,825,2002-08-01,238.0,853,2002
3041,JPE,110,5,1103,2002-10-01,32.0,1134,2002
3042,JPE,110,5,947,2002-10-01,137.0,993,2002
3043,JPE,110,5,994,2002-10-01,87.0,1034,2002
3044,JPE,110,5,1135,2002-10-01,83.0,1167,2002
3045,JPE,110,5,1035,2002-10-01,57.0,1070,2002
3046,JPE,110,5,1071,2002-10-01,291.0,1102,2002
3047,JPE,110,5,1168,2002-10-01,27.0,1173,2002
3048,JPE,110,6,1318,2002-12-01,78.0,1354,2002
3049,JPE,110,6,1255,2002-12-01,86.0,1285,2002
3050,JPE,110,6,1355,2002-12-01,33.0,1389,2002
3051,JPE,110,6,1175,2002-12-01,155.0,1219,2002
3052,JPE,110,6,1286,2002-12-01,109.0,1317,2002
3053,JPE,110,6,1220,2002-12-01,100.0,1254,2002
3054,JPE,110,6,1390,2002-12-01,25.0,1413,2002
3055,JPE,111,1,124,2003-02-01,35.0,173,2003
3056,JPE,111,1,1,2003-02-01,105.0,51,2003
3057,JPE,111,1,202,2003-02-01,22.0,226,2003
3058,JPE,111,1,103,2003-02-01,54.0,123,2003
3059,JPE,111,1,174,2003-02-01,8.0,201,2003
3060,JPE,111,1,52,2003-02-01,333.0,102,2003
3061,JPE,111,2,269,2003-04-01,63.0,310,2003
3062,JPE,111,2,425,2003-04-01,8.0,458,2003
3063,JPE,111,2,311,2003-04-01,39.0,352,2003
3064,JPE,111,2,404,2003-04-01,43.0,424,2003
3065,JPE,111,2,227,2003-04-01,162.0,268,2003
3066,JPE,111,2,353,2003-04-01,54.0,403,2003
3067,JPE,111,3,589,2003-06-01,34.0,610,2003
3068,JPE,111,3,555,2003-06-01,244.0,588,2003
3069,JPE,111,3,530,2003-06-01,35.0,554,2003
3070,JPE,111,3,465,2003-06-01,210.0,497,2003
3071,JPE,111,3,686,2003-06-01,8.0,692,2003
3072,JPE,111,3,642,2003-06-01,890.0,685,2003
3073,JPE,111,3,611,2003-06-01,82.0,641,2003
3074,JPE,111,3,498,2003-06-01,60.0,529,2003
3075,JPE,111,4,898,2003-08-01,43.0,927,2003
3076,JPE,111,4,693,2003-08-01,166.0,732,2003
3077,JPE,111,4,765,2003-08-01,63.0,784,2003
3078,JPE,111,4,858,2003-08-01,46.0,897,2003
3079,JPE,111,4,818,2003-08-01,137.0,857,2003
3080,JPE,111,4,733,2003-08-01,44.0,764,2003
3081,JPE,111,4,785,2003-08-01,19.0,817,2003
3082,JPE,111,5,1043,2003-10-01,361.0,1075,2003
3083,JPE,111,5,1123,2003-10-01,32.0,1154,2003
3084,JPE,111,5,1076,2003-10-01,45.0,1122,2003
3085,JPE,111,5,959,2003-10-01,20.0,989,2003
3086,JPE,111,5,1004,2003-10-01,97.0,1042,2003
3087,JPE,111,5,929,2003-10-01,40.0,958,2003
3088,JPE,111,5,990,2003-10-01,10.0,1003,2003
3089,JPE,111,6,1262,2003-12-01,36.0,1292,2003
3090,JPE,111,6,1155,2003-12-01,93.0,1182,2003
3091,JPE,111,6,1353,2003-12-01,6.0,1360,2003
3092,JPE,111,6,1293,2003-12-01,66.0,1317,2003
3093,JPE,111,6,1318,2003-12-01,12.0,1341,2003
3094,JPE,111,6,1342,2003-12-01,50.0,1352,2003
3095,JPE,111,6,1183,2003-12-01,398.0,1219,2003
3096,JPE,111,6,1220,2003-12-01,179.0,1261,2003
3097,JPE,112,S1,226,2004-02-01,42.0,267,2004
3098,JPE,112,1,106,2004-02-01,229.0,131,2004
3099,JPE,112,1,1,2004-02-01,128.0,47,2004
3100,JPE,112,1,209,2004-02-01,32.0,239,2004
3101,JPE,112,1,183,2004-02-01,136.0,208,2004
3102,JPE,112,1,132,2004-02-01,120.0,182,2004
3103,JPE,112,1,68,2004-02-01,134.0,105,2004
3104,JPE,112,S1,1,2004-02-01,54.0,28,2004
3105,JPE,112,S1,311,2004-02-01,11.0,335,2004
3106,JPE,112,S1,29,2004-02-01,45.0,59,2004
3107,JPE,112,S1,141,2004-02-01,37.0,163,2004
3108,JPE,112,1,48,2004-02-01,19.0,67,2004
3109,JPE,112,S1,268,2004-02-01,6.0,288,2004
3110,JPE,112,S1,110,2004-02-01,19.0,140,2004
3111,JPE,112,S1,60,2004-02-01,105.0,109,2004
3112,JPE,112,S1,188,2004-02-01,9.0,225,2004
3113,JPE,112,S1,164,2004-02-01,327.0,187,2004
3114,JPE,112,S1,289,2004-02-01,8.0,310,2004
3115,JPE,112,2,348,2004-04-01,83.0,396,2004
3116,JPE,112,2,397,2004-04-01,184.0,444,2004
3117,JPE,112,2,471,2004-04-01,129.0,496,2004
3118,JPE,112,2,290,2004-04-01,29.0,318,2004
3119,JPE,112,2,319,2004-04-01,266.0,347,2004
3120,JPE,112,2,253,2004-04-01,59.0,289,2004
3121,JPE,112,2,445,2004-04-01,184.0,470,2004
3122,JPE,112,3,552,2004-06-01,382.0,580,2004
3123,JPE,112,3,497,2004-06-01,78.0,551,2004
3124,JPE,112,3,615,2004-06-01,80.0,664,2004
3125,JPE,112,3,665,2004-06-01,53.0,694,2004
3126,JPE,112,3,718,2004-06-01,12.0,723,2004
3127,JPE,112,3,581,2004-06-01,8.0,614,2004
3128,JPE,112,3,695,2004-06-01,133.0,717,2004
3129,JPE,112,4,887,2004-08-01,16.0,914,2004
3130,JPE,112,4,817,2004-08-01,65.0,847,2004
3131,JPE,112,4,754,2004-08-01,65.0,778,2004
3132,JPE,112,4,915,2004-08-01,45.0,931,2004
3133,JPE,112,4,932,2004-08-01,31.0,938,2004
3134,JPE,112,4,725,2004-08-01,572.0,753,2004
3135,JPE,112,4,939,2004-08-01,11.0,946,2004
3136,JPE,112,5,947,2004-10-01,477.0,985,2004
3137,JPE,112,5,1091,2004-10-01,26.0,1130,2004
3138,JPE,112,5,1157,2004-10-01,18.0,1180,2004
3139,JPE,112,6,1384,2004-12-01,137.0,1402,2004
3140,JPE,112,5,986,2004-10-01,135.0,1018,2004
3141,JPE,112,5,1131,2004-10-01,21.0,1156,2004
3142,JPE,112,5,1054,2004-10-01,68.0,1090,2004
3143,JPE,112,5,1019,2004-10-01,190.0,1053,2004
3144,JPE,112,6,1364,2004-12-01,85.0,1383,2004
3145,JPE,112,6,1223,2004-12-01,35.0,1256,2004
3146,JPE,112,6,1269,2004-12-01,397.0,1295,2004
3147,JPE,112,6,1257,2004-12-01,37.0,1268,2004
3148,JPE,112,6,1322,2004-12-01,15.0,1363,2004
3149,JPE,112,6,1296,2004-12-01,40.0,1321,2004
3150,JPE,112,6,1181,2004-12-01,164.0,1222,2004
3151,JPE,113,1,151,2005-02-01,533.0,184,2005
3152,JPE,113,1,223,2005-02-01,18.0,237,2005
3153,JPE,113,1,1,2005-02-01,1274.0,45,2005
3154,JPE,113,1,121,2005-02-01,9.0,150,2005
3155,JPE,113,1,46,2005-02-01,73.0,82,2005
3156,JPE,113,1,83,2005-02-01,187.0,120,2005
3157,JPE,113,1,185,2005-02-01,105.0,222,2005
3158,JPE,113,2,376,2005-04-01,213.0,424,2005
3159,JPE,113,2,282,2005-04-01,34.0,310,2005
3160,JPE,113,2,239,2005-04-01,215.0,281,2005
3161,JPE,113,2,345,2005-04-01,190.0,375,2005
3162,JPE,113,2,311,2005-04-01,115.0,344,2005
3163,JPE,113,2,425,2005-04-01,19.0,461,2005
3164,JPE,113,3,551,2005-06-01,20.0,581,2005
3165,JPE,113,3,626,2005-06-01,42.0,667,2005
3166,JPE,113,3,485,2005-06-01,215.0,517,2005
3167,JPE,113,3,582,2005-06-01,58.0,625,2005
3168,JPE,113,3,518,2005-06-01,78.0,550,2005
3169,JPE,113,3,463,2005-06-01,314.0,484,2005
3170,JPE,113,4,811,2005-08-01,43.0,839,2005
3171,JPE,113,4,840,2005-08-01,44.0,877,2005
3172,JPE,113,4,878,2005-08-01,49.0,896,2005
3173,JPE,113,4,785,2005-08-01,6.0,810,2005
3174,JPE,113,4,742,2005-08-01,102.0,784,2005
3175,JPE,113,4,897,2005-08-01,69.0,918,2005
3176,JPE,113,5,1026,2005-10-01,89.0,1053,2005
3177,JPE,113,4,675,2005-08-01,75.0,702,2005
3178,JPE,113,5,1054,2005-10-01,51.0,1087,2005
3179,JPE,113,5,1088,2005-10-01,43.0,1115,2005
3180,JPE,113,4,703,2005-08-01,49.0,741,2005
3181,JPE,113,5,949,2005-10-01,653.0,995,2005
3182,JPE,113,5,1116,2005-10-01,32.0,1145,2005
3183,JPE,113,5,996,2005-10-01,67.0,1025,2005
3184,JPE,113,5,1146,2005-10-01,26.0,1162,2005
3185,JPE,113,6,1277,2005-12-01,68.0,1306,2005
3186,JPE,113,5,919,2005-10-01,163.0,948,2005
3187,JPE,113,6,1341,2005-12-01,44.0,1371,2005
3188,JPE,113,6,1307,2005-12-01,112.0,1340,2005
3189,JPE,114,1,175,2006-02-01,80.0,201,2006
3190,JPE,113,6,1239,2005-12-01,87.0,1276,2005
3191,JPE,114,1,1,2006-02-01,123.0,37,2006
3192,JPE,113,6,1163,2005-12-01,62.0,1216,2005
3193,JPE,114,1,100,2006-02-01,41.0,144,2006
3194,JPE,114,1,38,2006-02-01,53.0,60,2006
3195,JPE,114,2,280,2006-04-01,216.0,316,2006
3196,JPE,114,1,61,2006-02-01,70.0,99,2006
3197,JPE,114,1,145,2006-02-01,63.0,174,2006
3198,JPE,114,2,236,2006-04-01,20.0,256,2006
3199,JPE,114,2,257,2006-04-01,58.0,279,2006
3200,JPE,114,2,403,2006-04-01,117.0,412,2006
3201,JPE,114,2,366,2006-04-01,49.0,402,2006
3202,JPE,114,2,340,2006-04-01,41.0,365,2006
3203,JPE,114,2,317,2006-04-01,39.0,339,2006
3204,JPE,114,3,517,2006-06-01,151.0,537,2006
3205,JPE,114,3,538,2006-06-01,48.0,575,2006
3206,JPE,114,3,485,2006-06-01,25.0,516,2006
3207,JPE,114,3,576,2006-06-01,19.0,593,2006
3208,JPE,114,3,594,2006-06-01,4.0,605,2006
3209,JPE,114,3,452,2006-06-01,56.0,484,2006
3210,JPE,114,3,413,2006-06-01,171.0,451,2006
3211,JPE,114,4,644,2006-08-01,10.0,671,2006
3212,JPE,114,4,774,2006-08-01,27.0,815,2006
3213,JPE,114,4,607,2006-08-01,126.0,643,2006
3214,JPE,114,4,744,2006-08-01,32.0,773,2006
3215,JPE,114,4,816,2006-08-01,112.0,834,2006
3216,JPE,114,4,713,2006-08-01,41.0,743,2006
3217,JPE,114,4,672,2006-08-01,235.0,712,2006
3218,JPE,114,5,905,2006-10-01,160.0,930,2006
3219,JPE,114,5,931,2006-10-01,35.0,955,2006
3220,JPE,114,5,956,2006-10-01,62.0,995,2006
3221,JPE,114,5,835,2006-10-01,140.0,870,2006
3222,JPE,114,5,871,2006-10-01,193.0,904,2006
3223,JPE,114,6,997,2006-12-01,20.0,1040,2006
3224,JPE,114,6,1069,2006-12-01,47.0,1097,2006
3225,JPE,114,6,1098,2006-12-01,17.0,1123,2006
3226,JPE,114,6,1124,2006-12-01,31.0,1144,2006
3227,JPE,114,6,1041,2006-12-01,27.0,1068,2006
3228,JPE,115,1,69,2007-02-01,240.0,102,2007
3229,JPE,115,1,141,2007-02-01,26.0,168,2007
3230,JPE,115,1,43,2007-02-01,78.0,68,2007
3231,JPE,115,1,103,2007-02-01,83.0,140,2007
3232,JPE,115,2,171,2007-04-01,146.0,199,2007
3233,JPE,115,2,250,2007-04-01,42.0,301,2007
3234,JPE,105,6,1121,1997-12-01,204.0,1166,1997
3235,JPE,105,6,1167,1997-12-01,559.0,1200,1997
3236,JPE,105,6,1201,1997-12-01,92.0,1234,1997
3237,JPE,105,6,1235,1997-12-01,96.0,1268,1997
3238,JPE,105,6,1269,1997-12-01,31.0,1292,1997
3239,JPE,105,6,1293,1997-12-01,14.0,1307,1997
3240,JPE,105,6,1308,1997-12-01,21.0,1321,1997
3241,JPE,105,6,1322,1997-12-01,25.0,1348,1997
3242,JPE,115,2,302,2007-04-01,86.0,337,2007
3243,JPE,115,2,200,2007-04-01,254.0,249,2007
3244,JPE,115,2,338,2007-04-01,58.0,363,2007
3245,JPE,115,3,365,2007-06-01,34.0,402,2007
3246,JPE,115,3,482,2007-06-01,191.0,493,2007
3247,JPE,115,3,403,2007-06-01,19.0,446,2007
3248,JPE,115,3,494,2007-06-01,37.0,514,2007
3249,JPE,115,3,447,2007-06-01,31.0,481,2007
3250,JPE,115,4,523,2007-08-01,25.0,547,2007
3251,JPE,115,4,548,2007-08-01,33.0,587,2007
3252,JPE,115,4,665,2007-08-01,122.0,703,2007
3253,JPE,115,4,639,2007-08-01,7.0,664,2007
3254,JPE,115,4,588,2007-08-01,170.0,638,2007
3255,JPE,115,5,820,2007-10-01,70.0,867,2007
3256,JPE,115,5,868,2007-10-01,35.0,892,2007
3257,JPE,115,5,770,2007-10-01,9.0,819,2007
3258,JPE,115,5,707,2007-10-01,135.0,747,2007
3259,JPE,115,5,748,2007-10-01,23.0,769,2007
3260,JPE,115,6,1049,2007-12-01,102.0,1094,2007
3261,JPE,115,6,1020,2007-12-01,181.0,1048,2007
3262,JPE,115,6,986,2007-12-01,55.0,1019,2007
3263,JPE,115,6,901,2007-12-01,20.0,924,2007
3264,JPE,116,1,1,2008-02-01,15.0,37,2008
3265,JPE,115,6,925,2007-12-01,220.0,985,2007
3266,JPE,116,1,82,2008-02-01,11.0,112,2008
3267,JPE,116,1,38,2008-02-01,94.0,81,2008
3268,JPE,116,1,113,2008-02-01,17.0,140,2008
3269,JPE,116,1,141,2008-02-01,32.0,170,2008
3270,JPE,116,2,303,2008-04-01,100.0,350,2008
3271,JPE,116,2,351,2008-04-01,42.0,380,2008
3272,JPE,116,2,235,2008-04-01,83.0,259,2008
3273,JPE,116,2,260,2008-04-01,146.0,302,2008
3274,JPE,116,2,173,2008-04-01,125.0,234,2008
3275,JPE,116,3,533,2008-06-01,64.0,572,2008
3276,JPE,116,3,467,2008-06-01,96.0,498,2008
3277,JPE,116,3,499,2008-06-01,253.0,532,2008
3278,JPE,116,3,381,2008-06-01,95.0,422,2008
3279,JPE,116,3,423,2008-06-01,28.0,466,2008
3280,JPE,116,4,746,2008-08-01,69.0,770,2008
3281,JPE,116,4,573,2008-08-01,34.0,632,2008
3282,JPE,116,4,633,2008-08-01,9.0,666,2008
3283,JPE,116,4,709,2008-08-01,160.0,745,2008
3284,JPE,116,5,931,2008-10-01,22.0,950,2008
3285,JPE,116,4,667,2008-08-01,12.0,708,2008
3286,JPE,116,5,810,2008-10-01,52.0,836,2008
3287,JPE,116,5,951,2008-10-01,148.0,979,2008
3288,JPE,116,5,773,2008-10-01,73.0,809,2008
3289,JPE,116,5,881,2008-10-01,50.0,930,2008
3290,JPE,116,5,837,2008-10-01,35.0,880,2008
3291,JPE,116,6,1105,2008-12-01,164.0,1149,2008
3292,JPE,116,6,1023,2008-12-01,15.0,1057,2008
3293,JPE,116,6,981,2008-12-01,52.0,1022,2008
3294,JPE,116,6,1150,2008-12-01,34.0,1196,2008
3295,JPE,116,6,1058,2008-12-01,15.0,1104,2008
3296,JPE,117,1,87,2009-02-01,25.0,115,2009
3297,JPE,117,1,38,2009-02-01,136.0,86,2009
3298,JPE,117,1,1,2009-02-01,66.0,37,2009
3299,JPE,117,1,116,2009-02-01,23.0,137,2009
3300,JPE,117,1,138,2009-02-01,54.0,164,2009
3301,JPE,117,2,211,2009-04-01,13.0,256,2009
3302,JPE,117,2,165,2009-04-01,13.0,210,2009
3303,JPE,117,2,281,2009-04-01,55.0,323,2009
3304,JPE,117,2,324,2009-04-01,34.0,369,2009
3305,JPE,117,2,257,2009-04-01,61.0,280,2009
3306,JPE,117,3,371,2009-06-01,127.0,416,2009
3307,JPE,117,3,504,2009-06-01,46.0,554,2009
3308,JPE,117,3,555,2009-06-01,17.0,590,2009
3309,JPE,117,3,453,2009-06-01,45.0,503,2009
3310,JPE,117,4,591,2009-08-01,9.0,634,2009
3311,JPE,117,4,635,2009-08-01,42.0,667,2009
3312,JPE,117,4,668,2009-08-01,11.0,700,2009
3313,JPE,117,4,701,2009-08-01,41.0,744,2009
3314,JPE,117,4,745,2009-08-01,36.0,783,2009
3315,JPE,117,5,861,2009-10-01,21.0,913,2009
3316,JPE,117,5,785,2009-10-01,32.0,814,2009
3317,JPE,117,5,815,2009-10-01,41.0,860,2009
3318,JPE,117,5,914,2009-10-01,80.0,940,2009
3319,JPE,117,5,941,2009-10-01,30.0,986,2009
3320,JPE,117,6,1140,2009-12-01,25.0,1154,2009
3321,JPE,117,6,1074,2009-12-01,24.0,1104,2009
3322,JPE,117,6,1031,2009-12-01,37.0,1073,2009
3323,JPE,117,6,1105,2009-12-01,67.0,1139,2009
3324,JPE,117,6,987,2009-12-01,35.0,1030,2009
3325,JPE,118,1,156,2010-02-01,4.0,187,2010
3326,JPE,118,1,1,2010-02-01,16.0,38,2010
3327,JPE,118,1,76,2010-02-01,16.0,112,2010
3328,JPE,118,1,113,2010-02-01,35.0,155,2010
3329,JPE,118,1,39,2010-02-01,95.0,75,2010
3330,JPE,118,2,300,2010-04-01,26.0,354,2010
3331,JPE,118,2,274,2010-04-01,45.0,299,2010
3332,JPE,118,2,355,2010-04-01,97.0,408,2010
3333,JPE,118,2,189,2010-04-01,15.0,221,2010
3334,JPE,118,2,222,2010-04-01,25.0,273,2010
3335,JPE,118,3,485,2010-06-01,31.0,535,2010
3336,JPE,118,3,599,2010-06-01,20.0,647,2010
3337,JPE,118,3,433,2010-06-01,88.0,484,2010
3338,JPE,118,3,536,2010-06-01,113.0,598,2010
3339,JPE,118,4,723,2010-08-01,54.0,746,2010
3340,JPE,118,4,747,2010-08-01,46.0,786,2010
3341,JPE,118,4,787,2010-08-01,31.0,831,2010
3342,JPE,118,4,649,2010-08-01,51.0,680,2010
3343,JPE,118,4,681,2010-08-01,67.0,722,2010
3344,JPE,118,5,949,2010-10-01,45.0,987,2010
3345,JPE,118,5,866,2010-10-01,30.0,907,2010
3346,JPE,118,5,833,2010-10-01,20.0,865,2010
3347,JPE,118,6,1151,2010-12-01,89.0,1199,2010
3348,JPE,118,5,908,2010-10-01,6.0,948,2010
3349,JPE,118,6,1037,2010-12-01,31.0,1078,2010
3350,JPE,118,6,1200,2010-12-01,21.0,1251,2010
3351,JPE,118,5,988,2010-10-01,26.0,1036,2010
3352,JPE,118,6,1110,2010-12-01,21.0,1150,2010
3353,JPE,118,6,1079,2010-12-01,4.0,1109,2010
3354,JPE,119,2,289,2011-04-01,32.0,324,2011
3355,JPE,119,2,212,2011-04-01,3.0,241,2011
3356,JPE,119,2,242,2011-04-01,6.0,288,2011
3357,JPE,119,2,325,2011-04-01,11.0,377,2011
3358,JPE,119,2,183,2011-04-01,20.0,211,2011
3359,JPE,119,3,565,2011-06-01,54.0,615,2011
3360,JPE,119,3,426,2011-06-01,34.0,467,2011
3361,JPE,119,3,468,2011-06-01,42.0,510,2011
3362,JPE,119,3,511,2011-06-01,118.0,564,2011
3363,JPE,119,3,379,2011-06-01,11.0,425,2011
3364,JPE,119,4,766,2011-08-01,93.0,819,2011
3365,JPE,119,4,639,2011-08-01,20.0,685,2011
3366,JPE,119,4,617,2011-08-01,20.0,638,2011
3367,JPE,119,4,686,2011-08-01,9.0,720,2011
3368,JPE,119,4,721,2011-08-01,61.0,765,2011
3369,JPE,119,5,925,2011-10-01,16.0,958,2011
3370,JPE,119,5,959,2011-10-01,8.0,981,2011
3371,JPE,119,5,889,2011-10-01,12.0,924,2011
3372,JPE,119,5,821,2011-10-01,13.0,888,2011
3373,JPE,119,5,982,2011-10-01,54.0,1013,2011
3374,JPE,119,6,1061,2011-12-01,31.0,1103,2011
3375,JPE,119,6,1104,2011-12-01,13.0,1140,2011
3376,JPE,119,6,1141,2011-12-01,28.0,1200,2011
3377,JPE,119,6,1201,2011-12-01,19.0,1223,2011
3378,JPE,120,1,77,2012-02-01,28.0,115,2012
3379,JPE,120,1,1,2012-02-01,11.0,40,2012
3380,JPE,120,1,160,2012-02-01,6.0,186,2012
3381,JPE,120,1,116,2012-02-01,63.0,159,2012
3382,JPE,120,1,41,2012-02-01,29.0,76,2012
3383,JPE,120,2,304,2012-04-01,68.0,345,2012
3384,JPE,120,2,233,2012-04-01,90.0,267,2012
3385,JPE,120,2,346,2012-04-01,5.0,358,2012
3386,JPE,120,3,446,2012-06-01,29.0,512,2012
3387,JPE,120,2,187,2012-04-01,26.0,232,2012
3388,JPE,120,2,268,2012-04-01,11.0,303,2012
3389,JPE,120,3,513,2012-06-01,16.0,551,2012
3390,JPE,120,3,552,2012-06-01,33.0,591,2012
3391,JPE,120,3,359,2012-06-01,11.0,397,2012
3392,JPE,120,3,398,2012-06-01,9.0,445,2012
3393,JPE,120,4,740,2012-08-01,21.0,781,2012
3394,JPE,120,4,593,2012-08-01,8.0,658,2012
3395,JPE,120,4,696,2012-08-01,42.0,739,2012
3396,JPE,120,4,782,2012-08-01,8.0,813,2012
3397,JPE,120,5,879,2012-10-01,20.0,925,2012
3398,JPE,120,5,926,2012-10-01,17.0,985,2012
3399,JPE,120,5,986,2012-10-01,4.0,1026,2012
3400,JPE,120,5,847,2012-10-01,9.0,878,2012
3401,JPE,120,5,815,2012-10-01,19.0,846,2012
3402,JPE,120,6,1057,2012-12-01,6.0,1082,2012
3403,JPE,120,6,1083,2012-12-01,21.0,1132,2012
3404,JPE,120,6,1027,2012-12-01,12.0,1056,2012
3405,JPE,120,6,1133,2012-12-01,15.0,1172,2012
3406,JPE,120,6,1173,2012-12-01,35.0,1219,2012
3407,JPE,121,1,127,2013-02-01,4.0,185,2013
3408,JPE,121,1,1,2013-02-01,45.0,27,2013
3409,JPE,121,1,28,2013-02-01,20.0,73,2013
3410,JPE,121,1,74,2013-02-01,17.0,126,2013
3411,JPE,121,1,186,2013-02-01,22.0,219,2013
3412,JPE,121,2,273,2013-04-01,20.0,322,2013
3413,JPE,121,2,323,2013-04-01,17.0,357,2013
3414,JPE,121,2,221,2013-04-01,30.0,272,2013
3415,JPE,121,2,358,2013-04-01,38.0,392,2013
3416,JPE,121,3,493,2013-06-01,2.0,527,2013
3417,JPE,121,3,584,2013-06-01,5.0,608,2013
3418,JPE,121,3,528,2013-06-01,52.0,583,2013
3419,JPE,121,3,437,2013-06-01,18.0,492,2013
3420,JPE,121,3,609,2013-06-01,4.0,641,2013
3421,JPE,121,4,643,2013-08-01,18.0,681,2013
3422,JPE,121,4,775,2013-08-01,6.0,792,2013
3423,JPE,121,4,747,2013-08-01,4.0,774,2013
3424,JPE,121,4,682,2013-08-01,20.0,746,2013
3425,JPE,121,5,966,2013-10-01,18.0,1005,2013
3426,JPE,121,5,940,2013-10-01,17.0,965,2013
3427,JPE,121,5,896,2013-10-01,4.0,939,2013
3428,JPE,121,5,803,2013-10-01,50.0,843,2013
3429,JPE,121,5,844,2013-10-01,4.0,895,2013
3430,JPE,121,6,1007,2013-12-01,8.0,1054,2013
3431,JPE,121,6,1160,2013-12-01,1.0,1204,2013
3432,JPE,121,6,1055,2013-12-01,7.0,1107,2013
3433,JPE,121,6,1108,2013-12-01,25.0,1159,2013
3434,JPE,122,1,52,2014-02-01,6.0,76,2014
3435,JPE,122,1,1,2014-02-01,23.0,51,2014
3436,JPE,121,6,1205,2013-12-01,6.0,1247,2013
3437,JPE,122,1,77,2014-02-01,6.0,128,2014
3438,JPE,122,1,129,2014-02-01,14.0,177,2014
3439,JPE,122,2,422,2014-04-01,2.0,466,2014
3440,JPE,122,2,369,2014-04-01,12.0,421,2014
3441,JPE,122,1,178,2014-02-01,8.0,222,2014
3442,JPE,122,2,319,2014-04-01,30.0,368,2014
3443,JPE,122,2,282,2014-04-01,7.0,318,2014
3444,JPE,122,2,225,2014-04-01,6.0,281,2014
3445,JPE,122,3,621,2014-06-01,22.0,660,2014
3446,JPE,122,3,661,2014-06-01,7.0,717,2014
3447,JPE,122,3,467,2014-06-01,21.0,506,2014
3448,JPE,122,3,554,2014-06-01,6.0,620,2014
3449,JPE,122,4,719,2014-08-01,19.0,765,2014
3450,JPE,122,4,909,2014-08-01,3.0,944,2014
3451,JPE,122,4,806,2014-08-01,2.0,862,2014
3452,JPE,122,4,766,2014-08-01,4.0,805,2014
3453,JPE,122,4,863,2014-08-01,2.0,908,2014
3454,JPE,122,5,1064,2014-10-01,9.0,1093,2014
3455,JPE,122,5,988,2014-10-01,6.0,1012,2014
3456,JPE,122,5,1094,2014-10-01,2.0,1129,2014
3457,JPE,122,5,1013,2014-10-01,9.0,1063,2014
3458,JPE,122,6,1271,2014-12-01,11.0,1319,2014
3459,JPE,122,6,1203,2014-12-01,7.0,1234,2014
3460,JPE,122,6,1235,2014-12-01,19.0,1270,2014
3461,JPE,122,6,1320,2014-12-01,10.0,1354,2014
3462,JPE,123,1,1,2015-02-01,18.0,65,2015
3463,JPE,123,1,215,2015-02-01,16.0,260,2015
3464,JPE,123,1,170,2015-02-01,8.0,214,2015
3465,JPE,123,1,66,2015-02-01,1.0,122,2015
3466,JPE,123,1,123,2015-02-01,9.0,169,2015
3467,QJE,120,2,423,2005-05-01,101.0,466,2005
3468,QJE,120,2,467,2005-05-01,25.0,515,2005
3469,QJE,120,2,517,2005-05-01,87.0,549,2005
3470,QJE,120,2,551,2005-05-01,101.0,583,2005
3471,QJE,120,2,585,2005-05-01,88.0,637,2005
3472,QJE,120,2,639,2005-05-01,48.0,668,2005
3473,QJE,120,2,669,2005-05-01,310.0,700,2005
3474,QJE,120,2,701,2005-05-01,681.0,728,2005
3475,QJE,120,2,729,2005-05-01,109.0,761,2005
3476,QJE,120,2,763,2005-05-01,150.0,789,2005
3477,QJE,120,3,1003,2005-08-01,105.0,1030,2005
3478,QJE,120,3,1031,2005-08-01,144.0,1083,2005
3479,QJE,120,3,1085,2005-08-01,55.0,1120,2005
3480,QJE,120,3,1121,2005-08-01,56.0,1154,2005
3481,QJE,120,3,1155,2005-08-01,41.0,1189,2005
3482,QJE,120,3,791,2005-08-01,131.0,833,2005
3483,QJE,120,3,835,2005-08-01,194.0,864,2005
3484,QJE,120,3,865,2005-08-01,205.0,915,2005
3485,QJE,120,3,917,2005-08-01,167.0,962,2005
3486,QJE,120,3,963,2005-08-01,554.0,1002,2005
3487,QJE,121,1,1,2006-02-01,24.0,30,2006
3488,QJE,121,1,121,2006-02-01,12.0,155,2006
3489,QJE,121,1,157,2006-02-01,72.0,195,2006
3490,QJE,121,1,197,2006-02-01,71.0,227,2006
3491,QJE,121,1,229,2006-02-01,117.0,265,2006
3492,QJE,121,1,267,2006-02-01,107.0,288,2006
3493,QJE,121,1,289,2006-02-01,109.0,320,2006
3494,QJE,121,1,31,2006-02-01,96.0,77,2006
3495,QJE,121,1,321,2006-02-01,153.0,349,2006
3496,QJE,121,1,79,2006-02-01,75.0,119,2006
3497,QJE,121,4,1133,2006-11-01,446.0,1165,2006
