ArticleID,Journal,FirstPage,PubDate
3543,QJE,1133,2011-08-01
3544,QJE,2063,2011-11-01
3545,QJE,2125,2011-11-01
3546,QJE,1661,2011-11-01
3547,QJE,1961,2011-11-01
3548,QJE,1593,2011-11-01
3549,QJE,2117,2011-11-01
3550,QJE,1909,2011-11-01
3551,QJE,1799,2011-11-01
3552,QJE,1755,2011-11-01
3553,QJE,2005,2011-11-01
3554,QJE,283,2012-02-01
3555,QJE,137,2012-02-01
3556,QJE,1,2012-02-01
3557,QJE,379,2012-02-01
3558,QJE,493,2012-02-01
3559,QJE,97,2012-02-01
3560,QJE,57,2012-02-01
3561,QJE,199,2012-02-01
3562,QJE,237,2012-02-01
3563,QJE,437,2012-02-01
3564,QJE,333,2012-02-01
3565,QJE,645,2012-05-01
3566,QJE,753,2012-05-01
3567,QJE,535,2012-05-01
3568,QJE,829,2012-05-01
3569,QJE,889,2012-05-01
3570,QJE,701,2012-05-01
3571,QJE,587,2012-05-01
3572,QJE,947,2012-05-01
3573,QJE,793,2012-05-01
3574,QJE,1017,2012-05-01
3575,QJE,1143,2012-08-01
3576,QJE,1393,2012-08-01
3577,QJE,1205,2012-08-01
3578,QJE,1243,2012-08-01
3579,QJE,1339,2012-08-01
3580,QJE,1057,2012-08-01
3581,QJE,1287,2012-08-01
3582,QJE,1515,2012-08-01
3583,QJE,1469,2012-08-01
3584,QJE,1107,2012-08-01
3585,QJE,1611,2012-11-01
3586,QJE,1843,2012-11-01
3587,QJE,1883,2012-11-01
3588,QJE,1551,2012-11-01
3589,QJE,1927,2012-11-01
3590,QJE,1971,2012-11-01
3591,QJE,1813,2012-11-01
3592,QJE,1707,2012-11-01
3593,QJE,425,2013-02-01
3594,QJE,1,2013-02-01
3595,QJE,337,2013-02-01
3596,QJE,287,2013-02-01
3597,QJE,165,2013-02-01
3598,QJE,249,2013-02-01
3599,QJE,53,2013-02-01
3600,QJE,105,2013-02-01
3601,QJE,205,2013-02-01
3602,QJE,371,2013-02-01
3603,QJE,861,2013-05-01
3604,QJE,917,2013-05-01
3605,QJE,725,2013-05-01
3606,QJE,623,2013-05-01
3607,QJE,771,2013-05-01
3608,QJE,531,2013-05-01
3609,QJE,581,2013-05-01
3610,QJE,807,2013-05-01
3611,QJE,669,2013-05-01
3612,QJE,469,2013-05-01
3613,QJE,967,2013-08-01
3614,QJE,1365,2013-08-01
3615,QJE,1169,2013-08-01
3616,QJE,1219,2013-08-01
3617,QJE,1073,2013-08-01
3618,QJE,1017,2013-08-01
3619,QJE,1321,2013-08-01
3620,QJE,1273,2013-08-01
3621,QJE,1397,2013-08-01
3622,QJE,1123,2013-08-01
3623,QJE,1837,2013-11-01
3624,QJE,1895,2013-11-01
3625,QJE,1449,2013-11-01
3626,QJE,1585,2013-11-01
3627,QJE,1687,2013-11-01
3628,QJE,1633,2013-11-01
3629,QJE,1787,2013-11-01
3630,QJE,1547,2013-11-01
3631,QJE,1499,2013-11-01
3632,QJE,1727,2013-11-01
3633,QJE,435,2014-02-01
3634,QJE,215,2014-02-01
3635,QJE,379,2014-02-01
3636,QJE,151,2014-02-01
3637,QJE,259,2014-02-01
3638,QJE,1,2014-02-01
3639,QJE,61,2014-02-01
3640,QJE,333,2014-02-01
3641,QJE,275,2014-02-01
3642,QJE,105,2014-02-01
3643,QJE,939,2014-05-01
3644,QJE,697,2014-05-01
3645,QJE,477,2014-05-01
3646,QJE,597,2014-05-01
3647,QJE,889,2014-05-01
3648,QJE,995,2014-05-01
3649,QJE,653,2014-05-01
3650,QJE,753,2014-05-01
3651,QJE,823,2014-05-01
3652,QJE,529,2014-05-01
3653,QJE,1409,2014-08-01
3654,QJE,1501,2014-08-01
3655,QJE,1355,2014-08-01
3656,QJE,1221,2014-08-01
3657,QJE,1141,2014-08-01
3658,QJE,1035,2014-08-01
3659,QJE,1311,2014-08-01
3660,QJE,1085,2014-08-01
3661,QJE,1449,2014-08-01
3662,QJE,1255,2014-08-01
3663,QJE,1711,2014-11-01
3664,QJE,1947,2014-11-01
3665,QJE,1861,2014-11-01
3666,QJE,1553,2014-11-01
3667,QJE,1625,2014-11-01
3668,QJE,1661,2014-11-01
3669,QJE,1753,2014-11-01
3670,QJE,1799,2014-11-01
3671,QJE,1995,2014-11-01
3672,QJE,1899,2014-11-01
3673,ECA,1,1999-01-01
3674,ECA,21,1999-01-01
3675,ECA,45,1999-01-01
3676,ECA,65,1999-01-01
3677,ECA,101,1999-01-01
3678,ECA,121,1999-01-01
3679,ECA,251,1999-02-01
3680,ECA,335,1999-02-01
3681,ECA,349,1999-02-01
3682,ECA,375,1999-02-01
3683,ECA,393,1999-02-01
3684,ECA,471,1999-05-01
3685,ECA,499,1999-05-01
3686,ECA,527,1999-05-01
3687,ECA,543,1999-05-01
3688,ECA,565,1999-05-01
3689,ECA,605,1999-05-01
3690,ECA,741,1999-07-01
3691,ECA,783,1999-07-01
3692,ECA,827,1999-07-01
3693,ECA,875,1999-07-01
3694,ECA,1001,1999-09-01
3695,ECA,1029,1999-09-01
3696,ECA,1057,1999-09-01
3697,ECA,1113,1999-09-01
3698,ECA,1157,1999-09-01
3699,ECA,1185,1999-09-01
3700,ECA,1219,1999-09-01
3701,ECA,1255,1999-11-01
3702,ECA,1295,1999-11-01
3703,ECA,1341,1999-11-01
3704,ECA,1385,1999-11-01
3705,ECA,1407,1999-11-01
3706,ECA,1435,1999-11-01
3707,ECA,1,2000-01-01
3708,ECA,23,2000-01-01
3709,ECA,53,2000-01-01
3710,ECA,85,2000-01-01
3711,ECA,119,2000-01-01
3712,ECA,247,2000-03-01
3713,ECA,275,2000-03-01
3714,ECA,309,2000-03-01
3715,ECA,343,2000-03-01
3716,ECA,371,2000-03-01
3717,ECA,525,2000-05-01
3718,ECA,575,2000-05-01
3719,ECA,605,2000-05-01
3720,ECA,643,2000-05-01
3721,ECA,775,2000-07-01
3722,ECA,799,2000-07-01
3723,ECA,839,2000-07-01
3724,ECA,875,2000-07-01
3725,ECA,911,2000-07-01
3726,ECA,931,2000-07-01
3727,ECA,981,2000-07-01
3728,ECA,1029,2000-09-01
3729,ECA,1055,2000-09-01
3730,ECA,1097,2000-09-01
3731,ECA,1127,2000-09-01
3732,ECA,1151,2000-09-01
3733,ECA,1181,2000-09-01
3734,ECA,1231,2000-09-01
3735,ECA,1249,2000-09-01
3736,ECA,1303,2000-11-01
3737,ECA,1343,2000-11-01
3738,ECA,1377,2000-11-01
3739,ECA,1403,2000-11-01
3740,ECA,1435,2000-11-01
3741,ECA,1465,2000-11-01
3742,ECA,1491,2000-11-01
3743,ECA,1,2001-01-01
3744,ECA,37,2001-01-01
3745,ECA,69,2001-01-01
3746,ECA,117,2001-01-01
3747,ECA,163,2001-01-01
3748,ECA,191,2001-01-01
3749,ECA,265,2001-03-01
3750,ECA,307,2001-03-01
3751,ECA,343,2001-03-01
3752,ECA,377,2001-03-01
3753,ECA,413,2001-03-01
3754,ECA,455,2001-03-01
3755,ECA,473,2001-03-01
3756,ECA,537,2001-05-01
3757,ECA,575,2001-05-01
3758,ECA,599,2001-05-01
3759,ECA,633,2001-05-01
3760,ECA,665,2001-05-01
3761,ECA,683,2001-05-01
3762,ECA,831,2001-07-01
3763,ECA,861,2001-07-01
3764,ECA,891,2001-07-01
3765,ECA,935,2001-07-01
3766,ECA,959,2001-07-01
3767,ECA,995,2001-07-01
3768,ECA,1013,2001-07-01
3769,ECA,1039,2001-07-01
3770,ECA,1061,2001-07-01
3771,ECA,1077,2001-07-01
3772,ECA,1127,2001-09-01
3773,ECA,1161,2001-09-01
3774,ECA,1193,2001-09-01
3775,ECA,1237,2001-09-01
3776,ECA,1261,2001-09-01
3777,ECA,1283,2001-09-01
3778,ECA,1315,2001-09-01
3779,ECA,1403,2001-11-01
3780,ECA,1437,2001-11-01
3781,ECA,1467,2001-11-01
3782,ECA,1491,2001-11-01
3783,ECA,1519,2001-11-01
3784,ECA,1555,2001-11-01
3785,ECA,1597,2001-11-01
3786,ECA,47,2002-01-01
3787,ECA,91,2002-01-01
3788,ECA,119,2002-01-01
3789,ECA,163,2002-01-01
3790,ECA,191,2002-01-01
3791,ECA,223,2002-01-01
3792,ECA,263,2002-01-01
3793,ECA,285,2002-01-01
3794,ECA,439,2002-03-01
3795,ECA,481,2002-03-01
3796,ECA,519,2002-03-01
3797,ECA,547,2002-03-01
3798,ECA,583,2002-03-01
3799,ECA,603,2002-03-01
3800,ECA,631,2002-03-01
3801,ECA,663,2002-03-01
3802,ECA,693,2002-03-01
3803,ECA,717,2002-03-01
3804,ECA,855,2002-05-01
3805,ECA,883,2002-05-01
3806,ECA,907,2002-05-01
3807,ECA,929,2002-05-01
3808,ECA,971,2002-05-01
3809,ECA,1007,2002-05-01
3810,ECA,1035,2002-05-01
3811,ECA,1067,2002-05-01
3812,ECA,1111,2002-05-01
3813,ECA,1155,2002-05-01
3814,ECA,1299,2002-07-01
3815,ECA,1341,2002-07-01
3816,ECA,1379,2002-07-01
3817,ECA,1403,2002-07-01
3818,ECA,1445,2002-07-01
3819,ECA,1477,2002-07-01
3820,ECA,1519,2002-07-01
3821,ECA,1545,2002-07-01
3822,ECA,1583,2002-07-01
3823,ECA,1613,2002-07-01
3824,ECA,1711,2002-09-01
3825,ECA,1741,2002-09-01
3826,ECA,1781,2002-09-01
3827,ECA,1805,2002-09-01
3828,ECA,1841,2002-09-01
3829,ECA,1865,2002-09-01
3830,ECA,1893,2002-09-01
3831,ECA,1929,2002-09-01
3832,ECA,1963,2002-09-01
3833,ECA,2007,2002-09-01
3834,ECA,1,2003-01-01
3835,ECA,27,2003-01-01
3836,ECA,71,2003-01-01
3837,ECA,105,2003-01-01
3838,ECA,135,2003-01-01
3839,ECA,173,2003-01-01
3840,ECA,205,2003-01-01
3841,ECA,241,2003-01-01
3842,ECA,285,2003-01-01
3843,ECA,319,2003-01-01
3844,ECA,449,2003-03-01
3845,ECA,551,2003-03-01
3846,ECA,579,2003-03-01
3847,ECA,627,2003-03-01
3848,ECA,675,2003-03-01
3849,ECA,713,2003-03-01
3850,ECA,731,2003-05-01
3851,ECA,757,2003-05-01
3852,ECA,793,2003-05-01
3853,ECA,813,2003-05-01
3854,ECA,857,2003-05-01
3855,ECA,873,2003-05-01
3856,ECA,905,2003-05-01
3857,ECA,933,2003-05-01
3858,ECA,989,2003-07-01
3859,ECA,1027,2003-07-01
3860,ECA,1049,2003-07-01
3861,ECA,1083,2003-07-01
3862,ECA,1121,2003-07-01
3863,ECA,1161,2003-07-01
3864,ECA,1191,2003-07-01
3865,ECA,1215,2003-07-01
3866,ECA,1255,2003-07-01
3867,ECA,1269,2003-07-01
3868,ECA,1307,2003-09-01
3869,ECA,1339,2003-09-01
3870,ECA,1377,2003-09-01
3871,ECA,1405,2003-09-01
3872,ECA,1443,2003-09-01
3873,ECA,1491,2003-09-01
3874,ECA,1519,2003-09-01
3875,ECA,1557,2003-09-01
3876,ECA,1565,2003-09-01
3877,ECA,1579,2003-09-01
3878,ECA,1591,2003-09-01
3879,ECA,1619,2003-11-01
3880,ECA,1661,2003-11-01
3881,ECA,1695,2003-11-01
3882,ECA,1727,2003-11-01
3883,ECA,1767,2003-11-01
3884,ECA,1795,2003-11-01
3885,ECA,1845,2003-11-01
3886,ECA,1897,2003-11-01
3887,ECA,1,2002-01-01
3888,ECA,483,2003-03-01
3889,ECA,1239,2003-07-01
3890,ECA,1287,2003-07-01
3891,ECA,1,2008-01-01
3892,ECA,31,2008-01-01
3893,ECA,71,2008-01-01
3894,ECA,117,2008-01-01
3895,ECA,137,2008-01-01
3896,ECA,155,2008-01-01
3897,ECA,175,2008-01-01
3898,ECA,195,2008-01-01
3899,ECA,2107,2002-11-01
3900,ECA,2141,2002-11-01
3901,ECA,2167,2002-11-01
3902,ECA,2197,2002-11-01
3903,ECA,2225,2002-11-01
3904,ECA,2265,2002-11-01
3905,ECA,2295,2002-11-01
3906,ECA,2351,2002-11-01
3907,ECA,2367,2002-11-01
3908,ECA,2421,2002-11-01
3909,ECA,2455,2002-11-01
3910,ECA,1,2004-01-01
3911,ECA,33,2004-01-01
3912,ECA,77,2004-01-01
3913,ECA,93,2004-01-01
3914,ECA,119,2004-01-01
3915,ECA,159,2004-01-01
3916,ECA,219,2004-01-01
3917,ECA,257,2004-01-01
3918,ECA,281,2004-01-01
3919,ECA,295,2004-01-01
3920,ECA,351,2004-03-01
3921,ECA,383,2004-03-01
3922,ECA,407,2004-03-01
3923,ECA,433,2004-03-01
3924,ECA,467,2004-03-01
3925,ECA,523,2004-03-01
3926,ECA,541,2004-03-01
3927,ECA,569,2004-03-01
3928,ECA,615,2004-03-01
3929,ECA,627,2004-03-01
3930,ECA,641,2004-03-01
3931,ECA,647,2004-03-01
3932,ECA,673,2004-05-01
3933,ECA,701,2004-05-01
3934,ECA,747,2004-05-01
3935,ECA,781,2004-05-01
3936,ECA,823,2004-05-01
3937,ECA,853,2004-05-01
3938,ECA,885,2004-05-01
3939,ECA,927,2004-05-01
3940,ECA,937,2004-05-01
3941,ECA,947,2004-05-01
3942,ECA,963,2004-05-01
3943,ECA,1023,2004-07-01
3944,ECA,1063,2004-07-01
3945,ECA,1105,2004-07-01
3946,ECA,1127,2004-07-01
3947,ECA,1179,2004-07-01
3948,ECA,1221,2004-07-01
3949,ECA,1247,2004-07-01
3950,ECA,1277,2004-07-01
3951,ECA,1295,2004-07-01
3952,ECA,1329,2004-09-01
3953,ECA,1377,2004-09-01
3954,ECA,1409,2004-09-01
3955,ECA,1445,2004-09-01
3956,ECA,1481,2004-09-01
3957,ECA,1519,2004-09-01
3958,ECA,1565,2004-09-01
3959,ECA,1583,2004-09-01
3960,ECA,1601,2004-09-01
3961,ECA,1617,2004-09-01
3962,ECA,1631,2004-11-01
3963,ECA,1667,2004-11-01
3964,ECA,1715,2004-11-01
3965,ECA,1737,2004-11-01
3966,ECA,1773,2004-11-01
3967,ECA,1809,2004-11-01
3968,ECA,1845,2004-11-01
3969,ECA,1859,2004-11-01
3970,ECA,1877,2004-11-01
3971,ECA,1899,2004-11-01
3972,ECA,1,2005-01-01
3973,ECA,39,2005-01-01
3974,ECA,69,2005-01-01
3975,ECA,93,2005-01-01
3976,ECA,141,2005-01-01
3977,ECA,175,2005-01-01
3978,ECA,203,2005-01-01
3979,ECA,245,2005-01-01
3980,ECA,263,2005-01-01
3981,ECA,279,2005-01-01
3982,ECA,341,2005-03-01
3983,ECA,377,2005-03-01
3984,ECA,417,2005-03-01
3985,ECA,459,2005-03-01
3986,ECA,481,2005-03-01
3987,ECA,517,2005-03-01
3988,ECA,571,2005-03-01
3989,ECA,629,2005-03-01
3990,ECA,647,2005-03-01
3991,ECA,669,2005-05-01
3992,ECA,739,2005-05-01
3993,ECA,771,2005-05-01
3994,ECA,837,2005-05-01
3995,ECA,903,2005-05-01
3996,ECA,949,2005-05-01
3997,ECA,961,2005-05-01
3998,ECA,983,2005-05-01
3999,ECA,1053,2005-07-01
4000,ECA,1103,2005-07-01
4001,ECA,1125,2005-07-01
4002,ECA,1137,2005-07-01
4003,ECA,1175,2005-07-01
4004,ECA,1205,2005-07-01
4005,ECA,1237,2005-07-01
4006,ECA,1283,2005-07-01
4007,ECA,1329,2005-07-01
4008,ECA,1351,2005-07-01
4009,ECA,1367,2005-07-01
4010,ECA,1401,2005-09-01
4011,ECA,1431,2005-09-01
4012,ECA,1477,2005-09-01
4013,ECA,1525,2005-09-01
4014,ECA,1551,2005-09-01
4015,ECA,1587,2005-09-01
4016,ECA,1623,2005-09-01
4017,ECA,1673,2005-09-01
4018,ECA,1693,2005-09-01
4019,ECA,1723,2005-11-01
4020,ECA,1771,2005-11-01
4021,ECA,1815,2005-11-01
4022,ECA,1849,2005-11-01
4023,ECA,1893,2005-11-01
4024,ECA,1939,2005-11-01
4025,ECA,1977,2005-11-01
4026,ECA,2017,2005-11-01
4027,ECA,1,2006-01-01
4028,ECA,47,2006-01-01
4029,ECA,93,2006-01-01
4030,ECA,121,2006-01-01
4031,ECA,147,2006-01-01
4032,ECA,193,2006-01-01
4033,ECA,213,2006-01-01
4034,ECA,235,2006-01-01
4035,ECA,323,2006-03-01
4036,ECA,365,2006-03-01
4037,ECA,397,2006-03-01
4038,ECA,431,2006-03-01
4039,ECA,499,2006-03-01
4040,ECA,521,2006-03-01
4041,ECA,539,2006-03-01
4042,ECA,565,2006-03-01
4043,ECA,585,2006-05-01
4044,ECA,611,2006-05-01
4045,ECA,631,2006-05-01
4046,ECA,667,2006-05-01
4047,ECA,681,2006-05-01
4048,ECA,715,2006-05-01
4049,ECA,753,2006-05-01
4050,ECA,771,2006-05-01
4051,ECA,787,2006-05-01
4052,ECA,865,2006-07-01
4053,ECA,885,2006-07-01
4054,ECA,929,2006-07-01
4055,ECA,967,2006-07-01
4056,ECA,1013,2006-07-01
4057,ECA,1063,2006-07-01
4058,ECA,1109,2006-07-01
4059,ECA,1133,2006-07-01
4060,ECA,1161,2006-09-01
4061,ECA,1191,2006-09-01
4062,ECA,1231,2006-09-01
4063,ECA,1271,2006-09-01
4064,ECA,1293,2006-09-01
4065,ECA,1309,2006-09-01
4066,ECA,1365,2006-09-01
4067,ECA,1385,2006-09-01
4068,ECA,1403,2006-09-01
4069,ECA,1419,2006-09-01
4070,ECA,1429,2006-09-01
4071,ECA,1447,2006-11-01
4072,ECA,1499,2006-11-01
4073,ECA,1545,2006-11-01
4074,ECA,1579,2006-11-01
4075,ECA,1603,2006-11-01
4076,ECA,1637,2006-11-01
4077,ECA,1675,2006-11-01
4078,ECA,1699,2006-11-01
4079,ECA,1715,2006-11-01
4080,ECA,323,2007-03-01
4081,ECA,365,2007-03-01
4082,ECA,401,2007-03-01
4083,ECA,433,2007-03-01
4084,ECA,459,2007-03-01
4085,ECA,503,2007-03-01
4086,ECA,537,2007-03-01
4087,ECA,553,2007-03-01
4088,ECA,575,2007-03-01
4090,ECA,1,2007-01-01
4091,ECA,55,2007-01-01
4092,ECA,83,2007-01-01
4093,ECA,121,2007-01-01
4094,ECA,155,2007-01-01
4095,ECA,201,2007-01-01
4096,ECA,241,2007-01-01
4097,ECA,259,2007-01-01
4098,ECA,609,2007-05-01
4099,ECA,653,2007-05-01
4100,ECA,711,2007-05-01
4101,ECA,757,2007-05-01
4102,ECA,781,2007-05-01
4103,ECA,837,2007-05-01
4104,ECA,875,2007-05-01
4105,ECA,885,2007-05-01
4106,ECA,935,2007-07-01
4107,ECA,967,2007-07-01
4108,ECA,993,2007-07-01
4109,ECA,1039,2007-07-01
4110,ECA,1073,2007-07-01
4111,ECA,1103,2007-07-01
4112,ECA,1143,2007-07-01
4113,ECA,1175,2007-07-01
4114,ECA,1191,2007-07-01
4115,ECA,1209,2007-07-01
4116,ECA,1243,2007-09-01
4117,ECA,1285,2007-09-01
4118,ECA,1331,2007-09-01
4119,ECA,1371,2007-09-01
4120,ECA,1411,2007-09-01
4121,ECA,1453,2007-09-01
4122,ECA,1501,2007-09-01
4123,ECA,1513,2007-09-01
4124,ECA,1525,2007-11-01
4125,ECA,1591,2007-11-01
4126,ECA,1613,2007-11-01
4127,ECA,1671,2007-11-01
4128,ECA,1721,2007-11-01
4129,ECA,1771,2007-11-01
4130,ECA,263,2008-03-01
4131,ECA,307,2008-03-01
4132,ECA,353,2008-03-01
4133,ECA,395,2008-03-01
4134,ECA,437,2008-03-01
4135,ECA,443,2008-03-01
4136,ECA,459,2008-05-01
4137,ECA,493,2008-05-01
4138,ECA,541,2008-05-01
4139,ECA,561,2008-05-01
4140,ECA,583,2008-05-01
4141,ECA,619,2008-05-01
4142,ECA,643,2008-05-01
4143,ECA,679,2008-07-01
4144,ECA,727,2008-07-01
4145,ECA,763,2008-07-01
4146,ECA,815,2008-07-01
4147,ECA,841,2008-07-01
4148,ECA,909,2008-07-01
4149,QJE,1,2000-02-01
4150,QJE,305,2000-02-01
4151,QJE,45,2000-02-01
4152,QJE,99,2000-02-01
4153,QJE,147,2000-02-01
4154,QJE,181,2000-02-01
4155,QJE,201,2000-02-01
4156,QJE,237,2000-02-01
4157,QJE,265,2000-02-01
4158,QJE,285,2000-02-01
4159,QJE,341,2000-05-01
4160,QJE,651,2000-05-01
4161,QJE,695,2000-05-01
4162,QJE,707,2000-05-01
4163,QJE,389,2000-05-01
4164,QJE,431,2000-05-01
4165,QJE,469,2000-05-01
4166,QJE,499,2000-05-01
4167,QJE,533,2000-05-01
4168,QJE,561,2000-05-01
4169,QJE,577,2000-05-01
4170,QJE,617,2000-05-01
4171,QJE,715,2000-08-01
4172,QJE,1057,2000-08-01
4173,QJE,755,2000-08-01
4174,QJE,791,2000-08-01
4175,QJE,811,2000-08-01
4176,QJE,847,2000-08-01
4177,QJE,905,2000-08-01
4178,QJE,955,2000-08-01
4179,QJE,989,2000-08-01
4180,QJE,1019,2000-08-01
4181,QJE,1375,2000-11-01
4182,QJE,1411,2000-11-01
4183,QJE,1441,2000-11-01
4184,QJE,1091,2000-11-01
4185,QJE,1137,2000-11-01
4186,QJE,1167,2000-11-01
4187,QJE,1201,2000-11-01
4188,QJE,1239,2000-11-01
4189,QJE,1287,2000-11-01
4190,QJE,1317,2000-11-01
4191,QJE,1343,2000-11-01
4192,QJE,965,1997-11-01
4193,QJE,1027,1997-11-01
4194,QJE,1057,1997-11-01
4195,QJE,1091,1997-11-01
4196,QJE,1127,1997-11-01
4197,QJE,1163,1997-11-01
4198,QJE,1203,1997-11-01
4199,QJE,1251,1997-11-01
4200,QJE,1289,1997-11-01
4201,QJE,379,2001-05-01
4202,QJE,421,2001-05-01
4203,QJE,447,2001-05-01
4204,QJE,489,2001-05-01
4205,QJE,519,2001-05-01
4206,QJE,563,2001-05-01
4207,QJE,607,2001-05-01
4208,QJE,655,2001-05-01
4209,QJE,681,2001-05-01
4210,QJE,705,2001-05-01
4211,QJE,747,2001-05-01
4212,QJE,777,2001-08-01
4213,QJE,805,2001-08-01
4214,QJE,853,2001-08-01
4215,QJE,901,2001-08-01
4216,QJE,933,2001-08-01
4217,QJE,969,2001-08-01
4218,QJE,1009,2001-08-01
4219,QJE,1027,2001-08-01
4220,QJE,1063,2001-08-01
4221,QJE,1115,2001-08-01
4222,QJE,1,2001-02-01
4223,QJE,313,2001-02-01
4224,QJE,351,2001-02-01
4225,QJE,55,2001-02-01
4226,QJE,81,2001-02-01
4227,QJE,121,2001-02-01
4228,QJE,161,2001-02-01
4229,QJE,189,2001-02-01
4230,QJE,229,2001-02-01
4231,QJE,261,2001-02-01
4232,QJE,293,2001-02-01
4233,QJE,1149,2001-11-01
4234,QJE,1189,2001-11-01
4235,QJE,1233,2001-11-01
4236,QJE,1261,2001-11-01
4237,QJE,1305,2001-11-01
4238,QJE,1343,2001-11-01
4239,QJE,1373,2001-11-01
4240,QJE,1409,2001-11-01
4241,QJE,1449,2001-11-01
4242,QJE,1493,2001-11-01
4243,QJE,1133,2002-11-01
4244,QJE,1193,2002-11-01
4245,QJE,1231,2002-11-01
4246,QJE,1295,2002-11-01
4247,QJE,1329,2002-11-01
4248,QJE,1369,2002-11-01
4249,QJE,1415,2002-11-01
4250,QJE,1453,2002-11-01
4251,QJE,1491,2002-11-01
4252,QJE,1529,2002-11-01
4253,QJE,1,2002-02-01
4254,QJE,39,2002-02-01
4255,QJE,85,2002-02-01
4256,QJE,121,2002-02-01
4257,QJE,149,2002-02-01
4258,QJE,187,2002-02-01
4259,QJE,225,2002-02-01
4260,QJE,269,2002-02-01
4261,QJE,297,2002-02-01
4262,QJE,339,2002-02-01
4263,QJE,379,2002-05-01
4264,QJE,409,2002-05-01
4265,QJE,437,2002-05-01
4266,QJE,467,2002-05-01
4267,QJE,503,2002-05-01
4268,QJE,537,2002-05-01
4269,QJE,571,2002-05-01
4270,QJE,609,2002-05-01
4271,QJE,659,2002-05-01
4272,QJE,695,2002-05-01
4273,QJE,735,2002-08-01
4274,QJE,775,2002-08-01
4275,QJE,817,2002-08-01
4276,QJE,871,2002-08-01
4277,QJE,917,2002-08-01
4278,QJE,963,2002-08-01
4279,QJE,997,2002-08-01
4280,QJE,1039,2002-08-01
4281,QJE,1075,2002-08-01
4282,QJE,1105,2002-08-01
4283,QJE,359,2003-05-01
4284,QJE,409,2003-05-01
4285,QJE,453,2003-05-01
4286,QJE,519,2003-05-01
4287,QJE,549,2003-05-01
4288,QJE,601,2003-05-01
4289,QJE,639,2003-05-01
4290,QJE,671,2003-05-01
4291,QJE,709,2003-05-01
4292,QJE,745,2003-05-01
4293,QJE,1169,2003-11-01
4294,QJE,1209,2003-11-01
4295,QJE,1249,2003-11-01
4296,QJE,1279,2003-11-01
4297,QJE,1335,2003-11-01
4298,QJE,1375,2003-11-01
4299,QJE,1419,2003-11-01
4300,QJE,1449,2003-11-01
4301,QJE,1495,2003-11-01
4302,QJE,1533,2003-11-01
4303,QJE,1,2003-02-01
4304,QJE,41,2003-02-01
4305,QJE,73,2003-02-01
4306,QJE,107,2003-02-01
4307,QJE,157,2003-02-01
4308,QJE,207,2003-02-01
4309,QJE,231,2003-02-01
4310,QJE,269,2003-02-01
4311,QJE,299,2003-02-01
4312,QJE,329,2003-02-01
4313,QJE,785,2003-08-01
4314,QJE,815,2003-08-01
4315,QJE,843,2003-08-01
4316,QJE,879,2003-08-01
4317,QJE,909,2003-08-01
4318,QJE,969,2003-08-01
4319,QJE,1007,2003-08-01
4320,QJE,1049,2003-08-01
4321,QJE,1075,2003-08-01
4322,QJE,1121,2003-08-01
4323,QJE,353,2004-05-01
4324,QJE,679,2004-05-01
4325,QJE,613,2004-05-01
4326,QJE,565,2004-05-01
4327,QJE,457,2004-05-01
4328,QJE,527,2004-05-01
4329,QJE,707,2004-05-01
4330,QJE,403,2004-05-01
4331,QJE,489,2004-05-01
4332,QJE,647,2004-05-01
4333,QJE,899,2004-08-01
4334,QJE,1049,2004-08-01
4335,QJE,807,2004-08-01
4336,QJE,929,2004-08-01
4337,QJE,1131,2004-08-01
4338,QJE,767,2004-08-01
4339,QJE,971,2004-08-01
4340,QJE,1011,2004-08-01
4341,QJE,1091,2004-08-01
4342,QJE,861,2004-08-01
4343,QJE,1481,2004-11-01
4344,QJE,1177,2004-11-01
4345,QJE,1443,2004-11-01
4346,QJE,1555,2004-11-01
4347,QJE,1513,2004-11-01
4348,QJE,1383,2004-11-01
4349,QJE,1217,2004-11-01
4350,QJE,1301,2004-11-01
4351,QJE,1339,2004-11-01
4352,QJE,1249,2004-11-01
4353,QJE,1,2004-02-01
4354,QJE,49,2004-02-01
4355,QJE,91,2004-02-01
4356,QJE,135,2004-02-01
4357,QJE,159,2004-02-01
4358,QJE,189,2004-02-01
4359,QJE,223,2004-02-01
4360,QJE,249,2004-02-01
4361,QJE,277,2004-02-01
4362,QJE,301,2004-02-01
4363,QJE,45,2005-02-01
4364,QJE,223,2005-02-01
4365,QJE,387,2005-02-01
4366,QJE,345,2005-02-01
4367,QJE,87,2005-02-01
4368,QJE,247,2005-02-01
4369,QJE,273,2005-02-01
4370,QJE,131,2005-02-01
4371,QJE,173,2005-02-01
4372,QJE,1,2005-02-01
4373,QJE,1507,2005-11-01
4374,QJE,1239,2005-11-01
4375,QJE,1413,2005-11-01
4376,QJE,1331,2005-11-01
4377,QJE,1371,2005-11-01
4378,QJE,1283,2005-11-01
4379,QJE,1191,2005-11-01
4380,QJE,1535,2005-11-01
4381,QJE,1475,2005-11-01
4382,QJE,1445,2005-11-01
4383,QJE,1,1997-02-01
4384,QJE,305,1997-02-01
4385,QJE,57,1997-02-01
4386,QJE,85,1997-02-01
4387,QJE,115,1997-02-01
4388,QJE,141,1997-02-01
4389,QJE,169,1997-02-01
4390,QJE,217,1997-02-01
4391,QJE,253,1997-02-01
4392,QJE,291,1997-02-01
4393,QJE,341,1997-05-01
