ArticleID,AuthorID,Journal,FirstPage,PubDate,Female
2400,2175,AER,912,1991-09-01,0
6625,2175,JPE,1353,1973-11-01,0
6649,2175,JPE,1093,1975-12-01,0
7755,2175,JPE,1275,1995-12-01,0
8936,2175,JPE,943,1971-09-01,0
11291,2175,RES,189,1981-04-01,0
251,2176,ECA,1331,1992-11-01,0
256,2176,ECA,1009,1992-09-01,0
542,2176,ECA,963,1987-07-01,0
901,2176,ECA,145,1982-01-01,0
1060,2176,ECA,1337,1979-11-01,0
3720,2176,ECA,643,2000-05-01,0
3917,2176,ECA,257,2004-01-01,0
6758,2176,JPE,347,1989-04-01,0
7264,2176,QJE,769,1987-11-01,0
8218,2176,ECA,173,2013-01-01,0
10795,2176,RES,439,1990-07-01,0
10968,2176,RES,305,1994-04-01,0
11309,2176,RES,407,1981-07-01,0
11454,2176,RES,157,1984-01-01,0
5090,2178,P&P,120,2011-05-01,0
5309,2178,AER,1140,2012-04-01,0
5808,2178,AER,672,2014-02-01,0
9863,2178,RES,1039,2008-10-01,0
10520,2178,RES,231,2003-04-01,0
3598,2179,QJE,249,2013-02-01,0
3653,2179,QJE,1409,2014-08-01,0
10295,2179,RES,547,2017-04-01,0
2505,2180,AER,889,1992-09-01,0
5196,2181,P&P,71,2011-05-01,0
7,2182,ECA,1017,1998-09-01,0
4080,2182,ECA,323,2007-03-01,0
8435,2182,ECA,1701,2012-07-01,0
10683,2182,RES,605,1997-10-01,0
10697,2182,RES,261,1998-04-01,0
3070,2183,JPE,465,2003-06-01,0
6386,2184,AER,1206,2009-09-01,0
5117,2186,P&P,268,2011-05-01,1
4737,2187,AER,150,2003-03-01,0
6531,2188,JPE,599,1977-06-01,0
8193,2189,ECA,387,2014-01-01,0
990,2190,ECA,1419,1980-09-01,0
7894,2190,QJE,27,1981-02-01,0
7996,2191,JPE,761,1990-08-01,0
8325,2192,ECA,135,2009-01-01,0
8457,2192,ECA,2303,2012-09-01,0
21,2193,ECA,627,1998-05-01,0
255,2193,ECA,993,1992-09-01,0
3936,2193,ECA,823,2004-05-01,0
5959,2194,AER,2152,2014-07-01,0
2558,2195,AER,1199,1993-12-01,0
5677,2196,AER,1325,2013-06-01,0
8267,2196,ECA,2005,2014-11-01,0
4349,2197,QJE,1217,2004-11-01,0
2851,2198,JPE,645,1999-08-01,0
2955,2198,JPE,1006,2000-10-01,0
3780,2198,ECA,1437,2001-11-01,0
4053,2198,ECA,885,2006-07-01,0
4994,2198,AER,905,2010-06-01,0
5273,2199,AER,3109,2011-12-01,1
7482,2200,QJE,415,1984-08-01,0
11199,2200,RES,435,1989-07-01,0
6376,2201,AER,864,2009-06-01,0
3326,2202,JPE,1,2010-02-01,0
9378,2202,P&P,437,2015-05-01,0
5828,2203,AER,1172,2014-04-01,0
4508,2204,QJE,289,2007-02-01,0
5117,2205,P&P,268,2011-05-01,0
5638,2206,P&P,518,2013-05-01,0
2790,2207,AER,619,1997-09-01,0
6572,2207,JPE,1033,1976-10-01,0
6982,2207,JPE,1074,1986-10-01,0
8159,2207,QJE,885,1996-08-01,0
8634,2207,JPE,1278,1987-12-01,0
6513,2208,JPE,951,1975-10-01,0
7119,2209,JPE,67,1981-02-01,0
7892,2209,QJE,1,1981-02-01,0
4785,2210,AER,1114,2003-09-01,0
78,2211,ECA,1311,1996-11-01,0
3041,2211,JPE,1103,2002-10-01,0
10979,2211,RES,545,1994-07-01,0
3571,2212,QJE,587,2012-05-01,0
4492,2212,QJE,73,2007-02-01,0
9400,2212,P&P,558,2015-05-01,0
5905,2213,P&P,452,2014-05-01,0
7762,2214,JPE,94,1995-02-01,0
6400,2215,AER,1588,2009-09-01,0
5299,2216,AER,576,2012-02-01,0
5655,2217,P&P,61,2013-05-01,0
7995,2217,JPE,739,1990-08-01,0
253,2218,ECA,1387,1992-11-01,0
260,2218,ECA,1127,1992-09-01,0
2892,2218,JPE,412,1997-04-01,0
3227,2218,JPE,1041,2006-12-01,0
3491,2218,QJE,229,2006-02-01,0
6412,2218,AER,1808,2009-12-01,0
7678,2218,JPE,915,1993-10-01,0
7967,2218,JPE,1142,1991-12-01,0
9908,2218,RES,1049,2009-07-01,0
9996,2218,RES,667,2011-04-01,0
10234,2218,RES,199,2016-01-01,0
10562,2218,RES,285,2004-04-01,0
10652,2218,RES,611,1996-10-01,0
314,2219,ECA,1395,1991-09-01,0
329,2219,ECA,595,1991-05-01,0
491,2219,ECA,601,1988-05-01,0
1305,2219,ECA,101,1977-01-01,0
1332,2219,ECA,971,1976-09-01,0
1467,2219,ECA,425,1974-05-01,0
1592,2219,ECA,549,1972-05-01,0
1703,2219,ECA,281,1970-03-01,0
1890,2219,ECA,624,1965-07-01,0
4096,2219,ECA,241,2007-01-01,0
7033,2219,JPE,1368,1979-12-01,0
11015,2219,RES,359,1985-07-01,0
11325,2219,RES,587,1981-10-01,0
2449,2222,AER,1125,1990-12-01,1
5335,2223,P&P,161,2012-05-01,1
3481,2224,QJE,1155,2005-08-01,0
973,2225,ECA,1595,1980-11-01,0
2285,2225,AER,899,1987-12-01,0
5201,2226,P&P,98,2011-05-01,0
5758,2226,AER,3003,2014-10-01,0
9330,2226,P&P,187,2015-05-01,0
9491,2226,AER,2501,2015-08-01,0
9605,2226,QJE,1117,2015-08-01,0
10351,2226,RES,695,2018-04-01,0
4836,2227,AER,1303,2004-12-01,0
4695,2228,AER,779,2002-09-01,0
5546,2228,AER,1091,2013-04-01,0
9999,2228,RES,762,2011-04-01,0
4754,2229,AER,530,2003-06-01,0
5828,2229,AER,1172,2014-04-01,0
6025,2229,AER,47,1999-03-01,0
10073,2229,RES,1559,2012-10-01,0
10406,2229,RES,147,2000-01-01,0
5987,2230,AER,784,2015-02-01,0
163,2231,ECA,145,1995-01-01,0
3837,2231,ECA,105,2003-01-01,0
4729,2231,AER,1521,2002-12-01,0
5381,2231,P&P,402,2012-05-01,0
10143,2231,RES,535,2015-04-01,0
10554,2231,RES,87,2004-01-01,0
10629,2231,RES,39,1996-01-01,0
4429,2232,QJE,531,1998-05-01,0
3696,2234,ECA,1057,1999-09-01,0
3924,2234,ECA,467,2004-03-01,0
5860,2234,P&P,206,2014-05-01,0
8464,2234,ECA,755,2012-03-01,0
9448,2234,ECA,1543,2015-07-01,0
3963,2235,ECA,1667,2004-11-01,0
3252,2236,JPE,665,2007-08-01,1
4372,2236,QJE,1,2005-02-01,1
5144,2236,P&P,398,2011-05-01,1
6208,2236,AER,1631,2006-12-01,1
10455,2236,RES,443,2001-04-01,1
3835,2237,ECA,27,2003-01-01,1
5756,2237,AER,2941,2014-10-01,1
9938,2237,RES,459,2010-04-01,1
2788,2239,AER,565,1997-09-01,0
7208,2240,QJE,301,1981-05-01,0
2493,2241,AER,556,1992-06-01,0
7716,2241,JPE,1039,1994-10-01,0
7929,2241,JPE,1010,1991-10-01,0
8493,2242,ECA,705,2014-03-01,0
4375,2243,QJE,1413,2005-11-01,0
2597,2245,AER,1213,1994-12-01,0
3840,2246,ECA,205,2003-01-01,0
5261,2246,AER,2782,2011-10-01,0
8292,2246,ECA,1227,2008-11-01,0
9837,2246,RES,371,2008-04-01,0
9966,2246,RES,1382,2010-10-01,0
2660,2247,AER,304,1995-06-01,0
4416,2247,QJE,43,1998-02-01,0
4399,2248,QJE,479,1997-05-01,0
6791,2250,JPE,236,1984-04-01,0
5914,2252,P&P,501,2014-05-01,0
2531,2253,AER,135,1993-03-01,0
4759,2253,AER,646,2003-06-01,0
10078,2253,RES,73,2013-01-01,0
10686,2253,RES,1,1998-01-01,0
7439,2254,QJE,1115,1985-11-01,0
3385,2255,JPE,346,2012-04-01,0
8474,2255,ECA,55,2013-01-01,0
9504,2255,AER,2947,2015-10-01,0
10099,2255,RES,745,2013-04-01,0
4431,2256,QJE,603,1998-05-01,0
4547,2256,QJE,1473,2007-11-01,0
6323,2256,AER,1887,2008-12-01,0
10080,2256,RES,145,2013-01-01,0
6370,2257,AER,700,2009-06-01,0
4039,2258,ECA,499,2006-03-01,0
8294,2258,ECA,285,2010-01-01,0
8536,2259,ECA,813,2013-03-01,1
3010,2260,JPE,113,2002-02-01,0
4076,2260,ECA,1637,2006-11-01,0
4311,2260,QJE,299,2003-02-01,0
5727,2260,AER,2722,2013-12-01,0
6051,2260,AER,1097,1999-12-01,0
6211,2260,AER,1706,2006-12-01,0
6415,2260,AER,1878,2009-12-01,0
9316,2260,P&P,110,2015-05-01,0
9442,2260,ECA,1261,2015-07-01,0
9694,2260,RES,467,2005-04-01,0
10743,2260,RES,423,1999-04-01,0
6296,2261,AER,1269,2008-09-01,0
3960,2263,ECA,1601,2004-09-01,0
4088,2263,ECA,575,2007-03-01,0
10706,2263,RES,475,1998-07-01,0
3893,2264,ECA,71,2008-01-01,0
3942,2264,ECA,963,2004-05-01,0
5047,2264,AER,2548,2010-12-01,0
6402,2264,AER,1619,2009-09-01,0
10526,2264,RES,395,2003-04-01,0
2792,2265,AER,663,1997-09-01,0
8682,2265,JPE,837,1985-10-01,0
4870,2266,AER,602,2005-06-01,0
8513,2267,ECA,1819,2012-09-01,0
6237,2268,AER,402,2007-03-01,0
10277,2268,RES,1673,2016-10-01,0
5911,2269,P&P,489,2014-05-01,0
9500,2269,AER,2798,2015-09-01,0
8023,2270,QJE,453,1989-08-01,0
2189,2271,AER,157,1998-03-01,0
4460,2272,QJE,229,1999-02-01,0
5967,2273,AER,2400,2014-08-01,0
3455,2274,JPE,988,2014-10-01,0
4884,2274,AER,936,2005-09-01,0
5268,2274,AER,2955,2011-12-01,0
5967,2274,AER,2400,2014-08-01,0
9769,2274,RES,961,2006-10-01,0
6236,2275,AER,386,2007-03-01,0
4299,2276,QJE,1419,2003-11-01,0
4439,2276,QJE,869,1998-08-01,0
6348,2276,AER,350,2009-03-01,0
8491,2277,ECA,1785,2011-11-01,0
3344,2278,JPE,949,2010-10-01,0
3798,2278,ECA,583,2002-03-01,0
3851,2278,ECA,757,2003-05-01,0
3887,2278,ECA,1,2002-01-01,0
4462,2278,QJE,337,1999-05-01,0
4753,2278,AER,509,2003-06-01,0
8208,2278,ECA,601,2014-03-01,0
8339,2278,ECA,2463,2013-11-01,0
9541,2278,AER,1703,2007-12-01,0
10528,2278,RES,439,2003-04-01,0
10728,2278,RES,57,1999-01-01,0
3218,2279,JPE,905,2006-10-01,1
3537,2279,QJE,1485,2011-08-01,1
3602,2279,QJE,371,2013-02-01,1
3642,2279,QJE,105,2014-02-01,1
5768,2279,AER,3335,2014-10-01,1
9256,2279,AER,1478,2015-04-01,1
3485,2280,QJE,917,2005-08-01,0
4520,2280,QJE,729,2007-05-01,0
8307,2280,ECA,1047,2009-07-01,0
9382,2280,P&P,457,2015-05-01,0
9647,2280,JPE,1130,2014-10-01,0
9937,2280,RES,417,2010-04-01,0
4452,2281,QJE,293,1999-02-01,0
517,2282,ECA,1367,1987-11-01,0
7327,2282,QJE,179,1987-05-01,0
9726,2282,RES,1031,2005-10-01,0
10129,2282,RES,45,2015-01-01,0
10473,2282,RES,1,2002-01-01,0
10803,2282,RES,575,1990-10-01,0
10970,2282,RES,357,1994-04-01,0
3933,2283,ECA,701,2004-05-01,0
10222,2283,RES,1543,2014-10-01,0
5981,2284,AER,2797,2014-09-01,0
5013,2285,AER,1725,2010-09-01,1
8230,2285,ECA,2269,2013-11-01,1
2373,2286,AER,1182,1989-12-01,0
2414,2286,AER,529,1990-06-01,0
6944,2286,JPE,1330,1986-12-01,0
3878,2287,ECA,1591,2003-09-01,1
5307,2288,AER,1093,2012-04-01,1
7620,2289,QJE,341,1994-05-01,0
5553,2290,AER,771,2013-04-01,0
5987,2290,AER,784,2015-02-01,0
6316,2290,AER,1692,2008-09-01,0
9897,2290,RES,731,2009-04-01,0
10147,2290,RES,659,2015-04-01,0
5554,2291,AER,804,2013-04-01,0
5700,2291,AER,1977,2013-08-01,0
5504,2292,AER,3406,2012-12-01,1
4658,2293,QJE,811,2010-05-01,1
6253,2293,AER,294,2008-03-01,1
2292,2294,AER,613,1988-09-01,0
6268,2295,AER,87,2008-03-01,0
2884,2296,JPE,270,1999-12-01,0
6460,2296,JPE,741,1977-08-01,0
7715,2296,JPE,1006,1994-10-01,0
7930,2296,JPE,1029,1991-10-01,0
7996,2296,JPE,761,1990-08-01,0
8717,2296,JPE,84,1985-02-01,0
8823,2296,JPE,521,1973-05-01,0
5596,2297,P&P,293,2013-05-01,0
5357,2298,P&P,283,2012-05-01,0
5609,2298,P&P,369,2013-05-01,0
3646,2300,QJE,597,2014-05-01,0
3269,2301,JPE,141,2008-02-01,1
5011,2301,AER,1673,2010-09-01,1
5673,2301,AER,1172,2013-06-01,1
10540,2301,RES,699,2003-10-01,1
5594,2302,P&P,284,2013-05-01,1
9404,2302,P&P,581,2015-05-01,1
6298,2303,AER,1312,2008-09-01,1
10191,2303,RES,501,2014-04-01,1
10204,2303,RES,944,2014-07-01,1
8249,2304,ECA,1303,2014-07-01,1
3717,2305,ECA,525,2000-05-01,1
8334,2305,ECA,1499,2011-09-01,1
8343,2305,ECA,1193,2009-07-01,1
9978,2305,RES,112,2011-01-01,1
5858,2306,P&P,195,2014-05-01,0
7852,2307,JPE,83,1997-02-01,0
7271,2308,QJE,571,1985-08-01,0
2521,2309,AER,1293,1992-12-01,0
8020,2309,QJE,465,1990-05-01,0
5372,2310,P&P,354,2012-05-01,0
8508,2310,ECA,1749,2010-09-01,0
4542,2311,QJE,673,2006-05-01,0
9828,2311,RES,117,2008-01-01,0
3630,2312,QJE,1547,2013-11-01,0
422,2313,ECA,1153,1989-09-01,0
3133,2313,JPE,932,2004-08-01,0
3834,2313,ECA,1,2003-01-01,0
4001,2313,ECA,1125,2005-07-01,0
4906,2313,AER,1355,2005-12-01,0
8173,2313,QJE,605,1995-08-01,0
8259,2313,ECA,1405,2014-07-01,0
8456,2313,ECA,755,2010-03-01,0
5477,2314,AER,2606,2012-10-01,1
8239,2315,ECA,2535,2013-11-01,0
8572,2315,ECA,1741,2012-07-01,0
10374,2315,RES,1577,2018-07-01,0
8469,2316,ECA,1395,2013-07-01,0
3159,2317,JPE,282,2005-04-01,0
3245,2317,JPE,365,2007-06-01,0
3266,2317,JPE,82,2008-02-01,0
3392,2317,JPE,398,2012-06-01,0
3437,2317,JPE,77,2014-02-01,0
4036,2317,ECA,365,2006-03-01,0
4527,2317,QJE,1145,2007-08-01,0
4533,2317,QJE,925,2007-08-01,0
4654,2317,QJE,635,2010-05-01,0
5633,2317,P&P,489,2013-05-01,0
6212,2317,AER,1720,2006-12-01,0
6324,2317,AER,1922,2008-12-01,0
9293,2317,QJE,659,2015-05-01,0
10070,2317,RES,1469,2012-10-01,0
10095,2317,RES,596,2013-04-01,0
8299,2318,ECA,1281,2009-07-01,1
8511,2318,ECA,1995,2011-11-01,1
9729,2318,RES,1107,2005-10-01,1
10029,2318,RES,162,2012-01-01,1
10042,2318,RES,581,2012-04-01,1
3111,2319,JPE,60,2004-02-01,0
3706,2319,ECA,1435,1999-11-01,0
8287,2319,ECA,763,2009-05-01,0
3098,2320,JPE,106,2004-02-01,0
4356,2320,QJE,135,2004-02-01,0
7700,2320,JPE,992,1992-10-01,0
7846,2320,JPE,542,1996-06-01,0
4041,2321,ECA,539,2006-03-01,0
8224,2321,ECA,2205,2013-11-01,0
8422,2321,ECA,1093,2010-05-01,0
8468,2321,ECA,535,2013-03-01,0
9992,2321,RES,559,2011-04-01,0
3485,2323,QJE,917,2005-08-01,0
4520,2323,QJE,729,2007-05-01,0
8307,2323,ECA,1047,2009-07-01,0
9937,2323,RES,417,2010-04-01,0
5008,2324,AER,1601,2010-09-01,0
7486,2325,QJE,507,1984-08-01,0
6702,2326,JPE,611,1983-08-01,0
6880,2326,JPE,267,1979-04-01,0
9117,2326,JPE,1209,1968-11-01,0
2342,2327,AER,1031,1986-12-01,0
7524,2327,QJE,291,1993-05-01,0
7842,2327,JPE,1257,1992-12-01,0
7994,2327,JPE,703,1990-08-01,0
8102,2327,QJE,815,1991-08-01,0
8111,2327,QJE,445,1991-05-01,0
4792,2328,AER,1268,2003-09-01,0
6517,2330,JPE,1023,1975-10-01,0
6521,2331,JPE,73,1976-02-01,0
7281,2332,QJE,211,1980-03-01,0
3196,2333,JPE,61,2006-02-01,0
7804,2334,JPE,518,1993-06-01,0
2385,2335,AER,580,1991-06-01,0
9095,2335,JPE,44,1968-01-01,0
3793,2336,ECA,285,2002-01-01,0
5406,2337,P&P,53,2012-05-01,0
6451,2338,JPE,863,1978-10-01,0
7288,2338,QJE,351,1980-03-01,0
4596,2339,QJE,1679,2008-11-01,0
3882,2340,ECA,1727,2003-11-01,0
3953,2341,ECA,1377,2004-09-01,0
8501,2341,ECA,1249,2012-05-01,0
10097,2341,RES,663,2013-04-01,0
7010,2342,JPE,95,1975-02-01,0
6562,2344,JPE,757,1975-08-01,0
7636,2345,QJE,621,1992-05-01,0
851,2346,ECA,1123,1982-09-01,0
2562,2346,AER,1260,1993-12-01,0
6595,2347,JPE,867,1988-08-01,0
7292,2347,QJE,453,1980-05-01,0
11259,2347,RES,653,1980-07-01,0
11377,2347,RES,485,1982-10-01,0
11399,2347,RES,121,1983-01-01,0
6858,2348,JPE,559,1979-06-01,0
2473,2349,AER,1137,1991-12-01,0
5532,2350,AER,415,2013-02-01,1
7921,2352,JPE,134,1990-02-01,0
289,2353,ECA,57,1992-01-01,0
653,2353,ECA,1233,1985-09-01,0
2791,2353,AER,642,1997-09-01,0
4835,2353,AER,1411,2004-12-01,0
5876,2353,P&P,298,2014-05-01,0
7270,2353,QJE,551,1985-08-01,0
7339,2353,QJE,403,1980-11-01,0
9685,2353,QJE,199,1983-01-01,0
9818,2353,RES,1229,2007-10-01,0
9930,2353,RES,188,2010-01-01,0
10632,2353,RES,107,1996-01-01,0
10744,2353,RES,447,1999-04-01,0
11068,2353,RES,421,1986-07-01,0
1436,2354,ECA,147,1975-01-01,0
1599,2354,ECA,305,1972-03-01,0
6717,2354,JPE,847,1973-07-01,0
6550,2356,JPE,1063,1977-10-01,0
7771,2356,JPE,561,1992-06-01,0
8631,2356,JPE,1317,1987-12-01,0
8767,2356,JPE,1239,1974-11-01,0
6934,2357,JPE,1115,1979-10-01,0
52,2359,ECA,781,1997-07-01,0
58,2359,ECA,487,1997-05-01,0
523,2359,ECA,999,1987-09-01,0
625,2359,ECA,65,1986-01-01,0
657,2359,ECA,783,1985-07-01,0
3066,2359,JPE,353,2003-04-01,0
3793,2359,ECA,285,2002-01-01,0
9941,2359,RES,560,2010-04-01,0
10248,2359,RES,658,2016-04-01,0
7206,2360,QJE,243,1981-05-01,0
2729,2361,AER,789,1996-09-01,0
2842,2361,JPE,252,1999-04-01,0
2929,2361,JPE,379,2000-04-01,0
2982,2361,JPE,546,2001-06-01,0
5102,2361,P&P,194,2011-05-01,0
5324,2361,AER,994,2012-04-01,0
7789,2361,JPE,1067,1995-10-01,0
8691,2361,JPE,648,1985-08-01,0
8709,2361,JPE,248,1985-04-01,0
8727,2361,JPE,373,1974-03-01,0
9753,2361,RES,549,2006-07-01,0
9862,2361,RES,1011,2008-10-01,0
7344,2362,QJE,509,1980-11-01,0
3873,2363,ECA,1491,2003-09-01,0
8328,2363,ECA,1491,2010-09-01,0
8366,2363,ECA,783,2012-03-01,0
3070,2364,JPE,465,2003-06-01,0
6698,2365,JPE,201,1989-02-01,0
7759,2365,JPE,26,1995-02-01,0
6590,2366,JPE,766,1988-08-01,0
2226,2367,AER,728,1986-09-01,0
7486,2367,QJE,507,1984-08-01,0
7992,2367,JPE,1325,1990-12-01,0
6513,2368,JPE,951,1975-10-01,0
7180,2369,QJE,631,1981-11-01,0
2204,2370,AER,421,1987-06-01,0
7350,2370,QJE,633,1982-11-01,0
261,2371,ECA,1151,1992-09-01,0
2246,2371,AER,355,1989-06-01,0
6045,2371,AER,847,1999-09-01,0
3006,2373,JPE,1198,2001-12-01,0
3868,2373,ECA,1307,2003-09-01,0
8312,2373,ECA,1683,2009-09-01,0
8329,2373,ECA,315,2015-01-01,0
8492,2373,ECA,1769,2012-07-01,0
2513,2374,AER,1142,1992-12-01,0
6659,2375,JPE,325,1975-04-01,0
6909,2375,JPE,665,1981-08-01,0
6920,2375,JPE,564,1986-06-01,0
7146,2375,JPE,1209,1977-12-01,0
7362,2375,QJE,25,1980-08-01,0
2468,2376,AER,240,1991-03-01,0
3402,2376,JPE,1057,2012-12-01,0
3964,2376,ECA,1715,2004-11-01,0
8266,2376,ECA,1529,2014-07-01,0
6931,2378,JPE,1063,1979-10-01,0
2820,2379,JPE,828,1998-08-01,0
3175,2379,JPE,897,2005-08-01,0
3918,2379,ECA,281,2004-01-01,0
4691,2379,AER,625,2002-06-01,0
5065,2379,AER,1029,2011-04-01,0
6155,2379,AER,1402,2001-12-01,0
8226,2379,ECA,197,2013-01-01,0
8506,2379,ECA,893,2011-05-01,0
9801,2379,RES,733,2007-07-01,0
2847,2380,JPE,455,1999-06-01,0
6446,2381,JPE,749,1978-10-01,0
8861,2381,JPE,34,1972-05-01,0
3364,2382,JPE,766,2011-08-01,0
5637,2382,P&P,512,2013-05-01,0
5638,2382,P&P,518,2013-05-01,0
4050,2383,ECA,771,2006-05-01,0
6222,2384,AER,1890,2006-12-01,1
456,2386,ECA,1247,1988-11-01,0
680,2386,ECA,345,1985-03-01,0
689,2386,ECA,77,1985-01-01,0
1235,2386,ECA,1339,1977-09-01,0
2494,2386,AER,566,1992-06-01,0
2947,2386,JPE,905,2000-10-01,0
4510,2386,QJE,373,2007-02-01,0
7312,2386,QJE,33,1986-02-01,0
7599,2386,QJE,275,1995-05-01,0
11417,2386,RES,383,1983-04-01,0
233,2388,ECA,657,1993-05-01,0
8025,2388,QJE,485,1989-08-01,0
6676,2389,JPE,100,1980-02-01,0
370,2391,ECA,1101,1990-09-01,0
656,2391,ECA,767,1985-07-01,0
1078,2391,ECA,1145,1979-09-01,0
2327,2391,AER,122,1988-03-01,0
2760,2391,AER,1224,1995-12-01,0
2982,2391,JPE,546,2001-06-01,0
8597,2391,ECA,2765,2012-11-01,0
11172,2391,RES,21,1989-01-01,0
3445,2392,JPE,621,2014-06-01,0
3670,2392,QJE,1799,2014-11-01,0
4649,2392,QJE,91,2010-02-01,0
5131,2392,P&P,334,2011-05-01,0
5280,2392,AER,3308,2011-12-01,0
5850,2392,P&P,148,2014-05-01,0
5881,2392,P&P,322,2014-05-01,0
9250,2392,AER,1272,2015-03-01,0
5337,2393,P&P,173,2012-05-01,0
5124,2394,P&P,298,2011-05-01,0
3110,2395,JPE,110,2004-02-01,0
7561,2396,QJE,1215,1992-11-01,0
2925,2400,JPE,273,2000-04-01,0
5386,2402,P&P,424,2012-05-01,0
5941,2402,AER,1597,2014-06-01,0
4308,2403,QJE,207,2003-02-01,0
4324,2403,QJE,679,2004-05-01,0
4613,2403,QJE,735,2009-05-01,0
8465,2404,ECA,2511,2012-11-01,0
8596,2404,ECA,1309,2013-07-01,0
10006,2404,RES,974,2011-07-01,0
5505,2405,AER,3439,2012-12-01,0
6368,2406,AER,628,2009-06-01,0
2187,2407,AER,119,1998-03-01,0
2337,2407,AER,956,1986-12-01,0
11440,2407,RES,707,1983-10-01,0
6760,2408,JPE,387,1989-04-01,0
6954,2408,JPE,391,1988-04-01,0
2770,2409,AER,940,1997-12-01,0
5407,2410,P&P,532,2012-05-01,0
2318,2411,AER,667,1987-09-01,0
4443,2411,QJE,1281,1998-11-01,0
6076,2411,AER,458,2000-06-01,0
7511,2411,QJE,323,1986-05-01,0
7631,2411,QJE,481,1992-05-01,0
140,2412,ECA,841,1995-07-01,0
2366,2412,AER,1065,1989-12-01,0
3103,2412,JPE,68,2004-02-01,0
6028,2412,AER,400,1999-06-01,0
8179,2412,QJE,799,1995-08-01,0
10523,2412,RES,317,2003-04-01,0
10599,2412,RES,19,1995-01-01,0
6467,2413,JPE,859,1977-08-01,0
3442,2414,JPE,319,2014-04-01,0
3529,2414,QJE,895,2011-05-01,0
4186,2414,QJE,1167,2000-11-01,0
4245,2414,QJE,1231,2002-11-01,0
4871,2414,AER,546,2005-06-01,0
5279,2414,AER,3286,2011-12-01,0
5493,2414,AER,3077,2012-10-01,0
6142,2414,AER,938,2001-09-01,0
6154,2414,AER,1369,2001-12-01,0
6252,2414,AER,267,2008-03-01,0
6286,2414,AER,808,2008-06-01,0
6318,2414,AER,1737,2008-12-01,0
9360,2414,P&P,340,2015-05-01,0
9488,2414,AER,2364,2015-08-01,0
9630,2414,JPE,663,2000-08-01,0
10102,2414,RES,845,2013-07-01,0
3167,2416,JPE,582,2005-06-01,0
6585,2416,JPE,721,1989-06-01,0
7787,2416,JPE,1005,1995-10-01,0
7935,2416,JPE,265,1990-04-01,0
2565,2419,AER,1317,1993-12-01,0
2699,2419,AER,891,1995-09-01,0
2830,2419,JPE,1186,1998-12-01,0
4232,2419,QJE,293,2001-02-01,0
4760,2419,AER,672,2003-06-01,0
4766,2419,AER,792,2003-06-01,0
5501,2419,AER,3333,2012-12-01,0
5502,2419,AER,3357,2012-12-01,0
7003,2419,JPE,1447,1989-12-01,0
7651,2419,QJE,1,1995-02-01,0
8374,2419,ECA,1607,2009-09-01,0
9485,2419,AER,2287,2015-07-01,0
4723,2420,AER,1376,2002-12-01,0
5116,2420,P&P,263,2011-05-01,0
6251,2420,AER,237,2008-03-01,0
6870,2421,JPE,561,1981-06-01,0
7478,2421,QJE,471,1982-08-01,0
7191,2422,QJE,271,1982-05-01,0
2619,2423,AER,255,1994-03-01,0
2673,2424,AER,329,1996-06-01,0
3132,2424,JPE,915,2004-08-01,0
4698,2424,AER,850,2002-09-01,0
5230,2424,AER,1842,2011-08-01,0
3032,2425,JPE,771,2002-08-01,0
10467,2425,RES,757,2001-10-01,0
99,2426,ECA,943,1996-07-01,0
3778,2426,ECA,1315,2001-09-01,0
356,2427,ECA,189,1991-01-01,0
7686,2427,JPE,390,1992-04-01,0
5040,2428,AER,2383,2010-12-01,0
6276,2429,AER,1163,2008-06-01,0
2249,2431,AER,408,1989-06-01,0
3892,2431,ECA,31,2008-01-01,0
8571,2431,ECA,883,2012-03-01,0
8069,2432,QJE,875,1990-11-01,0
5684,2433,AER,1507,2013-06-01,0
10281,2433,RES,45,2017-01-01,0
2809,2434,JPE,483,1998-06-01,0
3889,2434,ECA,1239,2003-07-01,0
6822,2435,JPE,561,1980-06-01,0
7369,2435,QJE,159,1980-08-01,0
7466,2435,QJE,29,1985-02-01,0
7993,2435,JPE,673,1990-08-01,0
2806,2436,JPE,395,1998-04-01,0
3546,2437,QJE,1661,2011-11-01,0
443,2438,ECA,357,1989-03-01,0
2417,2438,AER,689,1990-09-01,0
2588,2438,AER,157,1992-03-01,0
2741,2438,AER,80,1997-03-01,0
3044,2438,JPE,1135,2002-10-01,0
3756,2438,ECA,537,2001-05-01,0
6557,2438,JPE,593,1988-06-01,0
6872,2438,JPE,228,1983-04-01,0
7885,2438,JPE,26,1996-02-01,0
8664,2438,JPE,1224,1985-12-01,0
9460,2438,ECA,1963,2015-09-01,0
2397,2439,AER,872,1991-09-01,0
5743,2440,AER,123,2014-01-01,0
5994,2440,AER,354,2015-01-01,0
8091,2441,QJE,163,1991-02-01,0
2448,2442,AER,1105,1990-12-01,0
2912,2443,JPE,1024,1997-10-01,0
4878,2443,AER,659,2005-06-01,0
10811,2443,RES,1,1991-01-01,0
289,2444,ECA,57,1992-01-01,0
2583,2444,AER,65,1992-03-01,0
4738,2444,AER,170,2003-03-01,0
5031,2444,AER,2157,2010-12-01,0
9051,2444,JPE,717,1970-07-01,0
10632,2444,RES,107,1996-01-01,0
11360,2444,RES,291,1982-04-01,0
7916,2445,JPE,28,1990-02-01,0
2551,2446,AER,1075,1993-12-01,0
7164,2446,JPE,1057,1978-12-01,0
