AuthorID,AuthorName
6199,James B. Ramsey
6200,"George F. Rhodes, Jr."
6201,Graham A. Crothall
6203,Miyoji Hayakawa
6204,P. R. Krishnaiah
6205,Jesus Seade
6206,Carl F. Christ
6207,Warren Eugene Johnston
6208,Yasuo Murata
6209,R. W. Gieseman
6210,Joan-María Esteban
6211,Malcolm R. Gray
6212,Martin Shubik
6213,Victor Polterovich
6214,David Canning
6215,Ernest W. Adams
6216,Chung-Ming Kuan
6217,Clem Tisdell
6218,Paul E. Smith
6219,Nagesh S. Revankar
6220,Uday S. Karmarkar
6221,Maurice Marchand
6222,Quan Wen
6223,William D. O'Neill
6224,Morton I. Kamien
6225,R. Duncan Luce
6226,James B. McDonald
6227,Sam Ouliaris
6228,Kiyoshi Kuga
6229,Henry Teicher
6230,Peter Schönfeld
6231,Gordon M. Kaufman
6232,Pan A. Yotopoulos
6233,Philippe Carré
6234,Phḁm Chí Thānh
6235,Alvin C. Egbert
6236,V. N. Murti
6237,Sajal Lahiri
6238,James E. Foster
6239,Takao Kobayashi
6240,Richard E. Wendell
6241,Clifford L. F. Attfield
6242,Alan Duncan
6243,René Roy
6244,Robert C. Bushnell
6245,Alan Powell
6246,L. M. Dudkin
6247,Donald W. Katzner
6249,Allan M. Feldman
6250,Phillip Nelson
6251,Stephen E. Satchell
6252,A. Ronald Gallant
6253,John P. Laitner
6254,Hrishikesh D. Vinod
6256,Michael Stutzer
6258,Gwyn B. Aneuryn-Evans
6259,Victor Ginsburgh
6260,Gérald LeBlanc
6261,Darrell Duffie
6262,Michael K. Evans
6263,Michael C. Lovell
6264,Wolfgang Härdle
6267,Mario Ephemerella
6269,Barbara R. Bergmann
6270,M. B. Bouissou
6271,Sydney N. Afriat
6272,N. K. Choudhry
6273,Leo A. Goodman
6274,Ian Jewitt
6275,John A. Weymark
6276,Jean-Jacques Laffont
6277,Grant H. Hillier
6279,Franz C. Palm
6281,José A. Scheinkman
6282,Martin J. Browning
6284,Forrest D. Nelson
6285,John Maybee
6286,Kevin Roberts
6287,Yair Mundlak
6288,Wolfgang Mayer
6289,Tadek I. Matuszewski
6290,Peter B. Morgan
6291,S. T. Sathe
6292,James N. Morgan
6293,Homer Erekson
6294,Michael Murray
6295,Martine Quinzii
6296,Garry David Alan Phillips
6298,J. Sandee
6299,Bruce L. Miller
6300,David Pollard
6303,Robert A. Meyer
6304,Bianca L. De Stavola
6305,Anjan Mukherji
6306,C. D. Aliprantis
6308,Richard T. Baillie
6310,Wolfgang Polasek
6311,David A. Dickey
6312,Zivia S. Wurtele
6313,John Pesek
6315,Murray Brown
6317,John L. Newman
6318,Roger J. Bowden
6319,Allen R. Ferguson
6320,Christian Gouriéroux
6321,Irving H. LaValle
6322,Donald K. Richter
6323,Robert Dixon
6324,Michel Poitevin
6325,M. S. Kumar
6326,Robert A. Mundell
6328,Kit Fine
6329,Son Ku Kim
6330,Fred R. Glahe
6331,Aldi Hagenaars
6332,Haruo Imai
6333,Eric Zivot
6334,A. A. Ryvkin
6335,B. Curtis Eaves
6336,Robert E. Lippens
6338,Serge-Christophe Kolm
6339,Itzhak Zilcha
6340,William E. Gibson
6341,Harry C. Mullikin
6342,William R. Parke
6343,Bernt P. Stigum
6344,Maxwell B. Stinchcombe
6345,Timothy J. Vogelsang
6346,Leif Johansen
6347,Margaret Irish
6348,W. Duane Evans
6349,Peter Jennergren
6350,Lionel W. McKenzie
6351,Alan P. Kirman
6353,David Zalkind
6355,Pinhas Naor
6356,Jeffrey R. Russell
6357,Ali ben Zaid Salem
6358,Hale F. Trotter
6359,J. Ben Rosen
6360,T. S. Breusch
6361,Alan C. Hess
6362,Y. Wang
6363,Meir Smorodinsky
6364,Joel Yellin
6365,Roger W. Klein
6367,Michael Dummett
6368,Nye Frank Morehouse
6369,Peter C. Fishburn
6370,Olivier Scaillet
6371,Maw Lin Lee
6372,Anthony Y. C. Koo
6373,Hideshi Itoh
6375,Gerry L. Suchanek
6377,Vidar Ringstad
6378,Guy R. West
6381,Richard N. Rosett
6382,Karl Vind
6383,M. E. Joseph
6384,Paul Weller
6385,Matthew Fontaine Maury Osborne
6386,Andrew Whinston
6387,Hiroaki Osana
6388,Richard M. Simon
6389,Harvey M. Wagner
6390,Shlomo Maital
6391,David Kendrick
6392,Donald Davidson
6393,Earl O. Heady
6394,Christian Bidard
6395,Alfred Cowles
6397,Robin Farquharson
6398,Guilherme L. Sedlacek
6400,Fusaji Takahashi
6401,Rafael Lusky
6402,Gangadharrao Soundalyarao Maddala
6403,King-Tak Lee
6404,Thomas H. Naylor
6405,Tamás Lipták
6406,Teun Kloek
6407,Henry Aaron
6408,Claude Henry
6409,Ingmar R. Prucha
6410,Takashi Takayama
6412,Robin L. Lumsdaine
6413,Michio Morishima
6414,Joseph E. Stiglitz
6415,Alan Arthur Walters
6416,Terry Russel Johnson
6417,P. Artus
6418,Chia-Shang James Chu
6419,Jan Werner
6420,Robert B. Litterman
6421,Michael Mitzkewitz
6423,Guy H. Orcutt
6424,Hervé Ossard
6426,Pravin K. Trivedi
6427,Chris Orme
6428,H. Stuart Burness
6429,Walter J. Wadycki
6430,Armen Alchian
6431,Kanhaya L. Gupta
6432,"H. Y. Wan, Jr."
6433,Bryan W. Brown
6434,Jerald Hunter
6435,Charles S. Roehrig
6436,Jean-Michel Grandmont
6437,M. Bruce Johnson
6438,Gordon R. Munro
6439,Roy Gardner
6440,James G. MacKinnon
6441,Bernard Cornet
6442,Michael Braulke
6443,Prasanta K. Pattanaik
6444,Jamie Brown Kruse
6445,Beth Allen
6446,Jana Jurečková
6447,J. Michael Thomson
6448,I. Y. Vakhutinsky
6449,Stephen Portnoy
6451,Tjalling C. Koopmans
6452,C. J. van Eijk
6454,James C. Snyder
6455,Daniel Primont
6456,Mary Lee Epps
6457,Leonard W. Weiss
6458,Elon Kohlberg
6459,Tsunehiko Watanabe
6460,Herman K. van Dijk
6461,Jean-Pascal Benassy
6462,Gaston Matthys
6463,Gerrit M. de Wit
6465,Wuu-Long Lin
6466,Frank de Leeuw
6467,Arlington W. Williams
6468,Ragnar Frisch
6469,Jerry S. Kelly
6471,Russell G. Thompson
6472,Robert E. Kohn
6473,Claude Fourgeaud
6474,Joan Robinson
6475,William S. Reece
6476,Werner Hildenbrand
6477,Gilbert Ritschard
6478,Seiji Nabeya
6479,Stephen M. Goldfeld
6480,Gilles Michel
6482,Agnar Sandmo
6484,Albert Ando
6485,Hans Brems
6486,Walter Oberhofer
6487,Brian Hillier
6489,Randall P. Mariger
6490,Mikio Nakayama
6491,Françoise Forges
6492,N. Eugene Savin
6493,Robert J. Weber
6494,James Durbin
6495,W. M. Mikhail
6496,Joseph Greenberg
6497,Hideyuki Adachi
6498,Werner Oettli
6499,Grace Wahba
6500,Lutz-Alexander Busch
6501,Geert Dhaene
6502,Gerald H. Kramer
6503,Federico Valenciano
6504,Michael Hoel
6505,Robert P. Strauss
6506,Ravi Jagannathan
6507,Angus S. Deaton
6508,Lowell Bassett
6510,Haim Shalit
6511,Michael J. Brennan
6512,Gordon R. Sparks
6513,Andras Simonovits
6516,Myron Adrian (Mike) Grove
6517,Lloyd A. Metzler
6518,James L. Sweeney
6519,Raveendra N. Batra
6520,Edward James Hannan
6521,Charles Blackorby
6522,Vladimir Danilov
6523,Roger Nils Folsom
6524,John D. Geanakoplos
6525,Lester B. Lave
6526,Harold Demsetz
6527,Shinichi Sakata
6529,Marcia Glauberman
6530,Hans-Jürgen Büttler
6531,Esfandiar Maasoumi
6532,Yurii Nesterov
6535,Benton F. Massell
6536,David W. Harless
6537,Donald V. T. Bear
6539,Deryck A. Rowe
6540,John Denis Sargan
6541,Chandra Kanodia
6542,Jean Mercenier
6543,Herbert E. Scarf
6544,Shuntaro Shishido
6545,Joan Enric Ricart Costa
6546,Frank H. Clarke
6547,R. J. Rohr
6551,S. W. Black
6552,Eric G. Davis
6553,Durward Brewer
6554,Sheng Cheng Hu
6556,Thomas A. Mroz
6557,Otto Eckstein
6558,Douglas J. Young
6559,Jørgen Aasness
6560,John G. Cragg
6561,Donald James Butt White
6562,Ciprian Foias
6563,A. H. Land
6564,Jakob Rosing
6565,Robert C. Merton
6566,Katsuto Tanaka
6568,Llad Phillips
6569,Jae-Young Kim
6570,Jan H. W. Stoeckenius
6571,Darius J. Conger
6572,Eric van Damme
6573,Agustín Maravall
6574,Frank H. Hahn
6575,Charles C. Ying
6576,Subramanian Swamy
6578,Edmond Baudier
6579,Melvin D. George
6580,Richard F. Muth
6581,George W. Ladd
6582,S. Sankar Sengupta
6583,J. Daniel Khazzoom
6587,Takeshi Hiromatsu
6588,Alan D. Woodland
6589,John Greenstadt
6590,Almarin Phillips
6591,Oskar Lange
6592,"Robert E. Lucas, Jr."
6593,John L. Scadding
6594,George B. Dantzig
6595,Richard P. McLean
6596,John F. Muth
6597,Kanta Marwah
6598,Lin Zhou
6599,Peter E. Kennedy
6600,Michel Mouchart
6601,Robin H. Court
6602,Sidney J. Horwitz
6603,Anton P. Barten
6604,Elizabeth Chase MacRae
6605,Kimio Morimune
6606,James N. Rosse
6607,Michael G. Allingham
6609,Béla Martos
6610,Mukul Majumdar
6611,Michael James Farrell
6613,John C. Harsanyi
6614,David M. Grether
6615,David S. Sibley
6616,Mamoru Kaneko
6617,Richard M. Young
6619,Robert Hussey
6620,Mary Beth Walker
6621,Artur Raviv
6622,Tairoku Kose
6623,William E. Young
6624,Gerald A. Whitney
6625,T. Merritt Brown
6626,Scott Shenker
6627,Zvi Griliches
6630,R. Teekens
6631,Richard E. Ericson
6632,Guy Laroque
6633,Jerzy Szroeter
6634,Xavier Calsamiglia
6636,Albert Rex Bergstrom
6637,Kenneth Wertz
6639,Wilford L. L'Esperance
6640,James H. Greene
6641,"Ira O. Scott, Jr."
6642,Clifford R. Wymer
6643,Akira Yamazaki
6644,Wade P. Sewell
6645,Kenneth F. Wallis
6646,Karl W. Deutsch
6647,Jaromir Abrham
6650,Finn R. Førsund
6651,"Jonathan E. Ingersoll, Jr."
6652,Klaus Ritzberger
6653,Bruno Jullien
6654,Haskel Benishay
6655,David Winter
6656,Edward Foster
6657,Jay Shanken
6658,Greg Reinsel
6660,Shin-Ichi Takekuma
6661,Michael G. S. Denny
6662,Stefan D. Bloomfield
6663,Kenneth J. White
6664,William Thomson
6666,Albert S. Kyle
6667,J. Frank Sharp
6668,Elsie Marie Knoer
6669,Arja H. Turunen-Red
6670,Zvi Artstein
6672,John C. Nankervis
6673,Oscar R. Burt
6674,Kunio Yoshihara
6675,Charles Elmo Ferguson
6677,Gordon J. Anderson
6678,Morris Teubal
6679,Shigeo Muto
6680,Arnold Zellner
6681,Richard M. Peck
6682,Norbert Schulz
6683,David G. Cantor
6684,John McDonald
6685,Dean T. Jamison
6686,Simone Clemhout
6687,Robert L. Welch
6688,Allan Gibbard
6689,S. K. Singh
6691,K. Hung Chan
6693,William Schworm
6696,Roger Latham
6697,Ross S. Preston
6699,Julian H. Blau
6700,Daniel B. Szyld
6702,Kazuo Nishimura
6703,David K. Levine
6705,Herman O. Wold
6706,Robert W. Rosenthal
6707,R. Ashley
6712,Lloyd S. Shapley
6713,Jerry G. Hunt
6714,Wayne A. Fuller
6715,Esther Gal-Or
6716,John O. Ledyard
6717,A. Anastasopoulos
6718,Ralph W. Pfouts
6719,Stephen Yeo
6721,Sho-Ichiro Kusumoto
6723,Hendrik Samuel Houthakker
6724,Takeshi Amemiya
6725,Theodore Harris
6726,James J. Diamond
6729,Ken-Ichi Inada
6730,H. Ohta
6731,Cornelis Van De Panne
6732,Michael J. Hamburger
6733,Anthony Lancaster
6734,James C. Moore
6735,Arthur S. Goldberger
6736,Truman F. Bewley
6738,V. Kasi Sastri
6739,Bruno Contini
6740,David R. Brillinger
6742,Julian L. Simon
6743,Metodey Polasek
6744,Martin S. Geisel
6745,Kenneth M. Gaver
6746,George A. Hay
6747,Carolyn Pitchik
6748,Edward Greenberg
6749,Jati K. Sengupta
6751,Quang H. Vuong
6753,Robert Ayanian
6755,Byung-Nak Song
6757,Herbert A. Simon
6759,Nicholas C. Yannelis
6760,Frank E. A. Briggs
6761,Jan F. Kiviet
6762,Nils H. Hakansson
6763,Mingche M. Li
6764,N. Anders Klevmarken
6765,Woo Sik Jung
6766,Amy Taylor
6767,William R. Russell
6768,Jonathan G. Dickson
6769,William R. Bryan
6770,Lee E. Edlefsen
6771,Roger G. Fletcher
6773,Michael D. Intriligator
6774,Irwin W. Sandberg
6776,Michèle Cohen
6777,Walter Krämer
6778,Rolf Mantel
6779,Manimay Sengupta
6780,M. M. Rao
6781,Joseph Lipscomb
6782,Masao Nakamura
6783,John R. Beddington
6784,Nripesh Podder
6785,Jean-Marie Blin
6787,Noel M. Edelson
6788,Marilyn E. Manser
6789,K. S. Banerjee
6790,John H. Pencavel
6791,Yves Younes
6792,Donald John Roberts
6793,Bob Mellon
6794,Yakar Kannai
6795,Lennart Hjalmarsson
6796,N. Sreenivasa Iyengar
6798,Ryuzo Sato
6799,Jan Mossin
6801,Frank Milne
6802,Jan Tymes
6804,Lawrence R. Klein
6805,Péter Medvegyev
6806,Lonnie Magee
6807,Robert Jarrow
6808,Steven A. Lippman
6809,Hsueh-Cheng (Harrison) Cheng
6810,David B. Houston
6811,Pierre-Yves Geoffard
6812,Rajat Deb
6813,Samuel S. Kortum
6815,Daniel B. Levine
6817,Thierry Magnac
6818,Gerard Debreu
6819,Robert L. Basmann
6820,Donald E. Campbell
6821,John K. Dagsvik
6822,Richard Manning
6823,Mark A. Loewenstein
6824,William Stanford
6825,Meghnad Desai
6826,Herbert D. Block
6828,Claude d'Aspremont
6829,Leon L. Wegge
6831,Seiichi Kawasaki
6832,Fatemeh Shadman-Mehta
6833,Peter Murrell
6834,Rodrigo Bamón
6835,R. Narayanan
6836,Xuming He
6839,Gerald R. Uhlich
6840,Abraham Charnes
6841,Owen Burkinshaw
6844,Franz E. Hohn
6845,Geraldo Souza
6847,Maurice Wilkinson
6848,Wahidul Haque
6849,Klaus Brockhoff
6850,Michael J. P. Magill
6851,Hanna Salim Odeh
6852,Thomas W. Epps
6853,Edward S. Boylan
6854,Edwin Burmeister
6856,Mohammed Aliuddin Khan
6857,Gérard Fuchs
6858,Paul B. Simpson
6859,Myrna Holtz Wooders
6861,Hukukane Nikaidô
6862,W. J. Berger
6863,Arthur J. Gartaganis
6864,James McGilvray
6865,Yoshihiko Tsukuda
6866,Harry M. Markowitz
6868,Haim Mendelson
6869,Terrence W. Kinal
6871,Lawrence E. Blume
6872,Alok Bhargava
6873,Christopher Caton
6875,Edwin S. Mills
6876,Howard W. Pifer
6877,William J. Haley
6878,John Craven
6879,John Neral
6881,David C. Stapleton
6883,Mark C. Casson
6884,Cheng Hsiao
6885,Olav Reiersøl
6888,Joseph L. Gastwirth
6889,"John M. Campbell, Jr."
6890,A. R. Pagan
6891,Edmond Malinvaud
6892,M. Thérèse Flaherty
6893,Tryphon Kollintzas
6895,D. F. Nicholls
6896,Jacob Paroush
6898,Alain C. Enthoven
6900,John C. G. Boot
6901,John Pitchford
6902,John C. H. Fei
6903,Menahem E. Yaari
6904,Stanley Fishe
6905,Conrad Emanuel Victor Leser
6906,Raymond R. De Bondt
6907,Alexander Van der Bellen
6908,Anthony F. Shorrocks
6911,"Arthur P. Hurter, Jr."
6912,David G. Pearce
6913,Albert Madansky
6914,Martin Neil Baily
6915,Takamitsu Sawa
6917,Stephen Enke
6918,Michel Truchon
6919,G. Leitmann
6920,"Erling Steigum, Jr."
6922,Clive W. J. Granger
6923,Abraham Robinson
6924,Thomas J. Rothenberg
6925,Yves Balasko
6926,David M. Mandy
6927,Yul W. Lee
6928,Jack C. Hayya
6929,Terje Skjerpen
6930,George G. Judge
6931,Mildred B. Levy
6932,Tohru Inoue
6933,Stanley Reiter
6934,David Marshall
6936,Bruce M. Wetzel
6937,James S. Duesenberry
6938,Chris William Sanchirico
6939,Jean Frayssé
6940,Paul Davidson
6941,Robert Stewart Gregg Rutherford
6942,C. M. K. Watts
6943,Jinkichi Tsukui
6944,Sumru Altug
6945,Peter D. Loeb
6946,Xiaotong Shen
6947,P. A. V. B. Swamy
6949,J. F. O'Connor
6950,Malachy Carey
6951,Robert A. Bandeen
6953,Shinji Kataoka
6954,Irving Hoch
6955,Joseph A. Yahav
6956,Ahmet Alkan
6957,Takashi Negishi
6959,Klaus Pötzelberger
6961,Nancy L. Schwartz
6963,Ross M. Miller
6964,Howard J. Sumka
6965,I. Gwyn Evans
6966,Martin J. Beckmann
6967,J. A. Sawyer
6968,Heidi Schelbert-Syfrig
6969,Donald W. Green
6970,Claude Oddou
6971,Rolla Edward Park
6972,Pietro Balestra
6973,Marcus Berliant
6974,Olivier de La Grandville
6975,Kei Takeuchi
6976,Paul J. Madden
6978,Hans-Georg Petersen
6980,Erik Biørn
6981,Jean-Yves Jaffray
6982,Gary Fromm
6984,David Simpson
6985,Gregory M. Duncan
6986,A. T. Denzau
6987,Peter J. Hammond
6988,Stuart J. Thorson
6989,Daniel B. Nelson
6990,Steve Smale
6992,Stanley Zionts
6993,Norman Schofield
6994,Klaus F. Zimmermann
6995,Burton G. Malkiel
6996,Jean-Pierre Florens
6997,Evan L. Porteus
6998,Harry R. Glahn
6999,Noriyuki Takayama
7000,Richard Stone
7001,Karl Borch
7002,Sudhakar D. Deshmukh
7007,Matthew J. Sobel
7009,G. O. Bierwag
7010,A. Ben-Tal
7011,David H. Howard
7012,Krishna Rao Akkina
7013,Rubin Saposnik
7014,Bernard Caillaud
7015,Richard Boyce
7016,Harold O. Carter
7017,Alfred Lorn Norman
7018,Herman Otto Hirschfeld
7020,Winston W. Chang
7023,Fernando Zapatero
7024,Phoebus J. Dhrymes
7026,Alberto Holly
7027,A. G. Doig
7029,Antoni Zabalza
7030,Vassilis A. Hajivassiliou
7031,Ashiq Hussain
7032,Erzo G. J. Luttmer
7033,Michael R. Gibbons
7034,Dennis J. Aigner
7035,D. Cummins
7036,D. H. Richardson
7037,Roger W. Koenker
7038,Robert L. Crouch
7039,K. V. Santhanam
7041,Roger E. Alcaly
7043,Ralph E. Gomory
7044,Amin H. Amershi
7046,Axel Mossin
7047,Don Patinkin
7048,R. H. Patil
7049,Sheen T. Kassouf
7050,Scott Johnson
7051,Robert G. McGillivray
7052,Raimund Alt
7053,De-Min Wu
7054,William J. Breen
7055,James A. Stephenson
7057,Robert E. Verrecchia
7059,N. Krishnaji
7060,Paul R. Pitts
7063,Robert Weintraub
7064,Hubert Halkin
7067,Thorsten Broecker
7068,George M. Lady
7069,Wilfred Candler
7070,S. Smidt
7071,Robert Slonim
7072,Ayman Hindy
7074,Aloisio Araujo
7075,Donald Stephen Poskitt
7077,G. Steven Olley
7078,Francisco Marhuenda
7079,Robert L. Graves
7080,Robert Deschamps
7081,M. A. Hanson
7083,Yukio Kaneko
7084,Werner Böge
7085,Enrico Zaghini
7086,Terence J. Wales
7087,Joseph I. Daniel
7088,Frank P. Stafford
7089,Kevin C. Sontheimer
7091,Richard J. McDonald
7092,Shmuel Sattath
7093,Harry H. Kelejian
7095,Hendrik S. Konijn
7096,Y. P. Gupta
7097,A. ten Kate
7098,Benyamin Shitovitz
7099,Michael R. Wickens
7100,Ho-Mou Wu
7101,Robert B. Avery
7103,Naoto Kunitomo
7104,Hiroaki Nagatani
7105,Yasuo Uekawa
7106,Yasusuke Murakami
7107,Yong-Gwan Kim
7108,Yukio Fukui
7109,Tan Wang
7110,Dan C. Boger
7111,Yuji Ijiri
7112,Rafael Repullo
7113,Walter P. Keller
7114,Mohammed Ishaq Nadiri
7115,Maurice Allais
7116,Leon Quinto
7118,Bhu Dev Sharma
7120,Leslie George Godfrey
7121,William W. Sharkey
7122,William W. Cooper
7123,Christopher K. Clague
7124,William V. Gehrlein
7125,Wolfgang Eichhorn
7126,Ronald W. Shephard
7127,Ta-Chung Liu
7128,Bronwyn H. Hall
7129,Roger J-B. Wets
7130,John S. Chipman
7131,Vincent J. Geraci
7132,Patrick Suppes
7133,Jacques H. Drèze
7134,Vincent Torre
7137,V. K. Srivastava
7138,Ronald I. McKinnon
7140,Alain Trognon
7141,Urs Schweizer
7142,Wayne J. Shafer
7143,S. E. Jacobsen
7144,Paul A. Grout
7145,Trout Rader
7146,Manoranjan Dutta
7147,Bezalel Peleg
7148,Tong Hun Lee
7149,Thomas H. Wonnacott
7150,Harold W. Watts
7151,Marcel G. Dagenais
7153,Russell P. Robins
7154,Theo E. Nijman
7155,Jerome B. Detemple
7156,Robert H. Strotz
7157,Anirudh Lal Nagar
7158,R. G. Pierse
7159,Shaaban Abdul-Hamid Shaban
7160,Matthew Spiegel
7161,Tatsuro Ichiishi
7162,John E. Pippinger
7164,Walter D. Fisher
7165,Denis Fougere
7166,Adi Ben-Israel
7167,Raymond J. Deneckere
7168,Theodore Wilbur Anderson
7169,Toshihisa Toyoda
7170,András Nagy
7172,Andrew Charles Harvey
7173,Walter Armbruster
7174,G. Stuvel
7175,Swarnjit S. Arora
7176,Qi Li
7177,Jerry A. Hausman
7178,Rajiv D. Banker
7179,T. Krishna Kumar
7180,Tae Kun Seo
7181,Heinz Neudecker
7182,Ralph L. Keeney
7183,Sushil Wadhwani
7184,Paul A. Bekker
7186,Steven Stern
7188,Steve Williams
7189,Tatsuyoshi Saijo
7190,Ervin Frigyes
7191,Stephen Rassenti
7192,Stephen J. Carroll
7193,Balvir Singh
7194,Donald G. Saari
7195,Robin C. Sickles
7196,Sjur D. Flåm
7197,Simon Gächter
7198,Sidney Moglewer
7199,T. P. Hill
7200,Jean Jaskold-Gabszewicz
7201,Miltiades Chacholiades
7202,Donald J. Brown
7203,Larry V. Hedges
7204,Ronald L. Teigen
7205,Richard H. Spady
7206,Leonid Hurwicz
7207,Nanak Chand Kakwani
7208,I. F. Pearce
7209,John E. Rolph
7210,Peter Jason Kalman
7211,"Richard C. Henshaw, Jr."
7213,Dominique Lacaze
7214,Refael Hassin
7215,Rangarajan K. Sundaram
7216,John F. Cogan
7218,Sakari T. Jutila
7219,Makoto Tawada
7221,Richard Portes
7222,Jacob Marschak
7223,Roberto S. Mariano
7224,William Craig Riddell
7225,Walter Perrin Heller
7226,Tom Wansbeek
7229,Richard W. Blundell
7230,Edwin Kuh
7231,Richard Schmalensee
7233,Ronald R. Hocking
7234,Shmuel Oren
7236,James Goodnight
7238,Alain Monfort
7241,A. M. Buoncristiani
7242,Anant M. Kshirsagar
7244,A. Mitchell Polinsky
7245,R. D. Terrell
7247,Richard Berner
7249,Robert A. Abrams
7250,Frank Srba
7251,A. S. Rao
7252,Pinhas Zusman
7253,Jürgen Schrader
7255,Pierre Pestieau
7256,Robert Bartoszyński
7257,Daniel J. Seidmann
7258,Phillip Johnson
7259,Phillip J. Lederer
7261,Philip Wolfe
7262,R. P. Trost
7263,Byung-Joo Lee
7264,Donald H. Ebbeler
7266,Fallaw Sowell
7267,Ryosuke Hotaka
7269,Shobha Ullah
7270,Joaquim Silvestre
7271,Alan S. Manne
7272,Alfonso Novales
7273,Paul V. Moeseke
7274,Peter Berck
7275,Anthony Leung
7276,Yoshihiko Otani
7277,Nancy Brandon Tuma
7278,Jan Tinbergen
7279,Alice Nakamura
7280,Allen J. Scafuri
7281,Alvin K. Klevorick
7282,John Wise
7283,Andrew Morton
7284,Paul Champsaur
7285,Jiahui Wang
7287,Parkash Chander
7288,Lawrence B. Krause
7289,Ar-Young Wang
7290,Peter R. Fisk
7291,Bruce C. Dieffenbach
7292,P. Nørregaard Rasmussen
7293,Arthur Smithies
7295,David Nissen
7296,Lawrence C. Rafsky
7297,Manfred Deistler
7298,P. J. Courtois
7299,Olav Bjerkholt
7300,Hildegard Dierker
7301,Otto Moeschlin
7302,Yrjö O. Vartia
7304,Philippe Michel
7305,Herman J. Bierens
7306,Bert M. Balk
7307,William Moore Gorman
7308,Oswald H. Brownlee
7309,Aman Ullah
7310,Egbert Dierker
7311,Niels Chr. Knudsen
7312,Neil M. Singer
7313,C. B. Tilanus
7316,Nabil Ibraheem Al-Najjar
7317,C. Zachary Gilstein
7318,Camilo Dagum
7321,Carl P. Simon
7322,Grayham E. Mizon
7323,Charles H. Kriebel
7324,Charles M. Beach
7325,Chi-Fu Huang
7326,Clifford Hildreth
7327,Wim van Eck
7328,Perry L. Brown
7329,Ödön Éltető
7330,Peter A. Zadrozny
7331,Michio Hatanaka
7333,Joachim Dörfner
7334,Michael S. Proctor
7335,Melvyn A. Fuss
7336,Claus Weddepohl
7339,Michael Jerison
7340,Conrad Alexander Blyth
7341,Benjamin Cheng
7342,Kimberly D. Zieschang
7343,Lester C. Thurow
7344,Mordecai Kurz
7345,Stephen G. Allen
7346,David John Wilson
7347,Edward J. Kane
7348,Dale K. Osborne
7349,Abba M. Krieger
7350,Trent J. Bertrand
7353,Subir. K. Chakrabarti
7354,Henry Ellis Daniels
7355,Michael J. Hartley
7356,David Heath
7357,David A. Pierce
7358,Saul H. Hymans
7359,Hiro Y. Toda
7360,Martin McGuire
7361,David H. Krantz
7362,Joseph Klatzmann
7363,Mark Walker
7364,David K. Guilkey
7365,William S. Neilson
7366,David K. Hilderbrand
7367,Hans Genberg
7368,Maria-Pia Victoria-Feser
7369,Charles E. McCulloch
7370,Ram Autar
7371,Marcel Boiteux
7372,David J. Gates
7373,Joseph B. Kadane
7374,Stephen J. Brown
7375,K. O. Kortanek
7376,Dennis R. Capozza
7377,Matthew T. G. Meulenberg
7378,Steven M. Goldman
7380,Mohammed N. Hasan
7381,Hilary Williamson Hoynes
7382,Margaret M. Bray
7383,Donald N. Dewees
7384,Robert C. Baesemann
7385,Douglas W. Nychka
7386,Dwight M. Jaffee
7387,Edna Loehman
7388,Lionel G. Stoleru
7390,Timothy D. Mount
7391,Edward Zabel
7392,Patrick C. McMahon
7393,Luis Fernandez
7394,Lucinda M. Lewis
7395,Eitan Zemel
7396,Mark Pitts
7399,"Alexander S. Kelso, Jr."
7400,C. T. Leenders
7401,Stephen F. LeRoy
7402,Harry Eisenpress
7404,Ming-Jeng Hwang
7405,F. J. Gould
7406,Françis Seton
7407,Leif Svensson
7408,F. William McElroy
7409,Julie A. Nelson
7411,Anne C. Case
7412,Frank A. Cowell
7414,Lance Taylor
7415,Frank L. Adelman
7416,Lars Juréen
7418,Kenjiro Nakamura
7421,Koteswara Rao Kadiyala
7422,Fred Kofman
7423,René Garcia
7424,Jeffrey M. Perloff
7425,Wilhelm Neuefeind
7426,Frederick V. Waugh
7427,Johan Koerts
7428,Ajay Maindiratta
7429,Kim C. Border
7430,Fwu-Ranq Chang
7431,Kenneth S. Kretschmer
7432,Kenneth O. May
7433,Kenneth Mount
7435,Bani P. Banerjee
7436,Thomas Marschak
7437,Allen C. Kelley
7439,Gary R. Skoog
7440,Hans Carlsson
7442,Marcel K. Richter
7443,George Kingsley Zipf
7444,Petrus Johannes Verdoorn
7445,John C. Ham
7446,John C. Eckalbar
7448,Dennis Leech
7449,Jacques Lawarrée
7450,Jürgen Kromphardt
7451,János Stahl
7452,Marcel Fafchamps
7453,Gerard van der Laan
7454,Gerhard Tintner
7456,Raymond Peter Byron
7457,Russel J. Cooper
7458,B. Singer
7459,Donna B. Gilleskie
7460,Guy de Ghellinck
7461,David Durand
7462,Gyoichi Iwata
7463,John W. Hooper
7464,"John T. Scott, Jr."
7465,S. Weber
7466,Stratis Kounias
7467,Hermann Enzer
7468,Cars H. Hommes
7470,Herman O. Stekler
7472,Roger N. Waud
7475,John Hillas
7476,John H. Smith
7478,Stephen Smith
7479,Hans Neisser
7482,Hans Peters
7483,Hans-Günther Seifert
7484,R. F. Kosobud
7485,John C. Cox
7486,John A. Tillman
7488,Henry Tulkens
7489,"Herbert S. Winokur, Jr."
7490,Murat R. Sertel
7491,Jesús Vigo-Aguiar
7492,Richard Harriff
